a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.0,7.4,65,0,12,-51.29307402600534,-0.546933950856328,-7.012666468857788,-9.043468296644278,1,Done,tetracene_A1=0_A2=12_theta=65_a=6_b=7.4_cx=0_cy=0_cz=0.log
5.9,7.3,65,0,14,-48.23785584815778,-0.6180408740183339,-7.036405172199011,-8.232240938930772,1,Done,tetracene_A1=0_A2=14_theta=65_a=5.9_b=7.3_cx=0_cy=0_cz=0.log
6.0,7.4,65,0,14,-50.03590794210322,-0.5710730055579916,-7.012702864361927,-8.717089050565846,2,Done,tetracene_A1=0_A2=14_theta=65_a=6_b=7.4_cx=0_cy=0_cz=0.log
6.0,7.5,65,0,16,-49.58395014004782,-0.5549673340283334,-7.012809541192837,-8.61209909740137,1,Done,tetracene_A1=0_A2=16_theta=65_a=6_b=7.5_cx=0_cy=0_cz=0.log
5.9,7.5,65,0,10,-52.31384203373455,-0.487487418577075,-7.036698846961372,-9.316367375664411,2,Done,tetracene_A1=0_A2=10_theta=65_a=5.9_b=7.5_cx=0_cy=0_cz=0.log
6.0,7.6,65,0,18,-49.3196931288112,-0.543204031419009,-7.012962653650902,-8.551839939667843,1,Done,tetracene_A1=0_A2=18_theta=65_a=6_b=7.6_cx=0_cy=0_cz=0.log
5.9,7.4,65,0,12,-50.885594132589176,-0.546933950856328,-7.036564559675753,-8.929649277881254,1,Done,tetracene_A1=0_A2=12_theta=65_a=5.9_b=7.4_cx=0_cy=0_cz=0.log
5.9,7.4,65,0,14,-49.46906309900805,-0.5710730055579916,-7.036405172199011,-8.563526685873512,1,Done,tetracene_A1=0_A2=14_theta=65_a=5.9_b=7.4_cx=0_cy=0_cz=0.log
5.9,7.4,65,0,16,-47.85102856392041,-0.5999409756623209,-7.036327360896394,-8.144622972700745,2,Done,tetracene_A1=0_A2=16_theta=65_a=5.9_b=7.4_cx=0_cy=0_cz=0.log
5.9,7.5,65,0,18,-47.64532325556502,-0.5865837977034971,-7.036380071658641,-8.099848879210185,1,Done,tetracene_A1=0_A2=18_theta=65_a=5.9_b=7.5_cx=0_cy=0_cz=0.log
5.9,7.5,65,0,12,-51.375576531281695,-0.5058445961913094,-7.036564559675753,-9.072689554886892,1,Done,tetracene_A1=0_A2=12_theta=65_a=5.9_b=7.5_cx=0_cy=0_cz=0.log
6.0,7.5,65,0,10,-52.44647254678421,-0.487487418577075,-7.012686549103819,-9.361531152855605,2,Done,tetracene_A1=0_A2=10_theta=65_a=6_b=7.5_cx=0_cy=0_cz=0.log
5.9,7.5,65,0,14,-50.28426636033692,-0.5282103075878695,-7.036405172199011,-8.788758850190789,1,Done,tetracene_A1=0_A2=14_theta=65_a=5.9_b=7.5_cx=0_cy=0_cz=0.log
5.9,7.5,65,0,16,-49.04186935117468,-0.5549673340283334,-7.036327360896394,-8.464819990331307,2,Done,tetracene_A1=0_A2=16_theta=65_a=5.9_b=7.5_cx=0_cy=0_cz=0.log
6.1,7.5,65,0,10,-52.18881945125759,-0.487487418577075,-6.843654180527665,-9.381634063262029,2,Done,tetracene_A1=0_A2=10_theta=65_a=6.1_b=7.5_cx=0_cy=0_cz=0.log
5.9,7.6,65,0,18,-48.80249436642043,-0.543204031419009,-7.036380071658641,-8.410831540066283,1,Done,tetracene_A1=0_A2=18_theta=65_a=5.9_b=7.6_cx=0_cy=0_cz=0.log
6.0,7.3,65,0,12,-50.6226046923548,-0.5919941890751943,-7.012666468857788,-8.853320844122209,1,Done,tetracene_A1=0_A2=12_theta=65_a=6_b=7.3_cx=0_cy=0_cz=0.log
6.0,7.3,65,0,14,-49.017326179658994,-0.6180408740183339,-7.012702864361927,-8.438959675724618,1,Done,tetracene_A1=0_A2=14_theta=65_a=6_b=7.3_cx=0_cy=0_cz=0.log
5.9,7.6,65,0,16,-49.82757964311168,-0.5138804892776534,-7.036327360896394,-8.681790985690895,2,Done,tetracene_A1=0_A2=16_theta=65_a=5.9_b=7.6_cx=0_cy=0_cz=0.log
5.9,7.6,65,0,10,-52.25294595374726,-0.4512901318958029,-7.036698846961372,-9.319241999008227,2,Done,tetracene_A1=0_A2=10_theta=65_a=5.9_b=7.6_cx=0_cy=0_cz=0.log
5.9,7.7,65,0,18,-49.56335275131278,-0.5035303393378854,-7.036380071658641,-8.620882982329931,1,Done,tetracene_A1=0_A2=18_theta=65_a=5.9_b=7.7_cx=0_cy=0_cz=0.log
6.0,7.5,65,0,12,-51.62417089287192,-0.5058445961913094,-7.012666468857788,-9.14678719069343,1,Done,tetracene_A1=0_A2=12_theta=65_a=6_b=7.5_cx=0_cy=0_cz=0.log
6.0,7.4,65,0,16,-48.60090803424828,-0.5999409756623209,-7.012809541192837,-8.34385175013449,2,Done,tetracene_A1=0_A2=16_theta=65_a=6_b=7.4_cx=0_cy=0_cz=0.log
6.0,7.5,65,0,14,-50.66925629484467,-0.5282103075878695,-7.012702864361927,-8.89685748773627,1,Done,tetracene_A1=0_A2=14_theta=65_a=6_b=7.5_cx=0_cy=0_cz=0.log
6.0,7.6,65,0,10,-52.26851071137935,-0.4512901318958029,-7.012686549103819,-9.335139337345026,2,Done,tetracene_A1=0_A2=10_theta=65_a=6_b=7.6_cx=0_cy=0_cz=0.log
