a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.0,8.4,65,0,30,-71.03701603598893,-0.7281801742501557,-9.49402926187031,-12.648149290937,1,Done,pentacene_A1=0_A2=30_theta=65_a=6_b=8.4_cx=0_cy=0_cz=0.log
6.0,8.1,65,0,26,-69.20022649457678,-0.7506939780432731,-9.49402926187031,-12.177695003687404,2,Done,pentacene_A1=0_A2=26_theta=65_a=6_b=8.1_cx=0_cy=0_cz=0.log
6.0,8.8,65,0,34,-71.16288450174034,-0.6835215426981449,-9.49402926187031,-12.701945723150857,1,Done,pentacene_A1=0_A2=34_theta=65_a=6_b=8.8_cx=0_cy=0_cz=0.log
6.0,8.6,65,0,32,-71.39972434658557,-0.7022338907700032,-9.49402926187031,-12.751799510326236,1,Done,pentacene_A1=0_A2=32_theta=65_a=6_b=8.6_cx=0_cy=0_cz=0.log
6.0,9.0,65,0,36,-70.3006857605651,-0.6715524166356772,-9.49402926187031,-12.492380600888282,2,Done,pentacene_A1=0_A2=36_theta=65_a=6_b=9.0_cx=0_cy=0_cz=0.log
6.0,8.3,65,0,28,-70.17310544848442,-0.7113541211001575,-9.49402926187031,-12.440584670635872,2,Done,pentacene_A1=0_A2=28_theta=65_a=6_b=8.3_cx=0_cy=0_cz=0.log
6.1,7.9,65,0,26,-67.48420250788331,-0.8644088301807642,-9.13989901333116,-11.868896705214866,2,Done,pentacene_A1=0_A2=26_theta=65_a=6.1_b=7.9_cx=0_cy=0_cz=0.log
6.1,8.2,65,0,30,-70.23500805534422,-0.8347376473248005,-9.13989901333116,-12.571433683508076,1,Done,pentacene_A1=0_A2=30_theta=65_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
6.1,8.6,65,0,34,-71.35040708025917,-0.7794151108246297,-9.13989901333116,-12.8779447079869,1,Done,pentacene_A1=0_A2=34_theta=65_a=6.1_b=8.6_cx=0_cy=0_cz=0.log
6.1,8.8,65,0,36,-70.621333331801,-0.7640436259098351,-9.13989901333116,-12.703362013329752,2,Done,pentacene_A1=0_A2=36_theta=65_a=6.1_b=8.8_cx=0_cy=0_cz=0.log
6.1,8.1,65,0,28,-69.28174757305533,-0.8170004496350884,-9.13989901333116,-12.341987161780708,2,Done,pentacene_A1=0_A2=28_theta=65_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.4,65,0,32,-71.20414453791454,-0.8027923682238907,-9.13989901333116,-12.82969044370111,1,Done,pentacene_A1=0_A2=32_theta=65_a=6.1_b=8.4_cx=0_cy=0_cz=0.log
6.1,8.0,65,0,26,-68.34355486324057,-0.8053839846979827,-9.13989901333116,-12.113247216795571,2,Done,pentacene_A1=0_A2=26_theta=65_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.3,65,0,30,-70.47401155391708,-0.7794615465682,-9.13989901333116,-12.65882260852959,1,Done,pentacene_A1=0_A2=30_theta=65_a=6.1_b=8.3_cx=0_cy=0_cz=0.log
6.1,8.9,65,0,36,-70.14197969739325,-0.7162254812428728,-9.13989901333116,-12.607432677061295,2,Done,pentacene_A1=0_A2=36_theta=65_a=6.1_b=8.9_cx=0_cy=0_cz=0.log
6.1,8.7,65,0,34,-70.93690811051056,-0.7298493508715183,-9.13989901333116,-12.7993528455263,1,Done,pentacene_A1=0_A2=34_theta=65_a=6.1_b=8.7_cx=0_cy=0_cz=0.log
6.1,8.2,65,0,28,-69.57390367938206,-0.7622363970149308,-9.13989901333116,-12.442408214672469,2,Done,pentacene_A1=0_A2=28_theta=65_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
6.1,8.1,65,0,26,-68.70343184750527,-0.7506939780432731,-9.13989901333116,-12.2305614661891,2,Done,pentacene_A1=0_A2=26_theta=65_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.5,65,0,32,-71.0366897303611,-0.7507203333079815,-9.13989901333116,-12.813862759270704,1,Done,pentacene_A1=0_A2=32_theta=65_a=6.1_b=8.5_cx=0_cy=0_cz=0.log
6.1,9.0,65,0,36,-69.458604991436,-0.6715524166356772,-9.13989901333116,-12.458925532875584,2,Done,pentacene_A1=0_A2=36_theta=65_a=6.1_b=9.0_cx=0_cy=0_cz=0.log
6.1,8.3,65,0,28,-69.45789967058226,-0.7113541211001575,-9.13989901333116,-12.438848350429907,2,Done,pentacene_A1=0_A2=28_theta=65_a=6.1_b=8.3_cx=0_cy=0_cz=0.log
