X,Y,Z,R
1.7193072294970706e-06,-0.19372558581101781,-3.4517147387746587,1.2
-3.607822751834288e-07,0.4293956652121784,-2.55349654436865,1.7
9.833296452461495e-07,-0.41912448774137134,-1.2805801055073311,1.7
1.0354631666966517e-08,0.41912449815047825,-1.036648724953056e-09,1.7
-9.826747924926727e-07,-0.4191245085595853,1.2805801127102587,1.7
3.514657789867036e-07,0.429395656388847,2.553496523752447,1.7
0.8826631781729017,1.0749350975973826,-2.5956704285967716,1.2
-0.8826669896468332,1.0749307784925817,-2.5956714492435924,1.2
0.8762654079410028,-1.0782800956440681,-1.2789473598905992,1.2
-0.8762616148721659,-1.0782825435407493,-1.278947172564943,1.2
0.8767246203097095,1.0796124844976165,6.381854395219244e-07,1.2
-0.8767245820040197,1.079612508204846,-6.058067393607447e-07,1.2
-0.8762654117255941,-1.078280106358411,1.2789473390580788,1.2
0.8762616158801817,-1.078282560561736,1.278947175032562,1.2
-1.7686431985975945e-06,-0.19372555338933953,3.451714755467286,1.2
0.8826669970972267,1.0749307460099164,2.595671464615472,1.2
-0.8826631735094288,1.0749351112051182,2.595670396968388,1.2
