cx,cy,cz,a,b,theta,Rt,Rp,status
1.6,-0.8,10.8,7.4,5.8,25,2,1.5,NotYet
1.6,-0.8,10.8,7.4,5.8,25,2.1,1.5,NotYet
1.6,-0.8,10.8,7.4,5.8,25,2.1,1.6,NotYet
