theta,A2,a,b,z,status
64,6,6.5,7.7,-0.2,NotYet
64,6,6.5,7.7,0.0,NotYet
64,6,6.5,7.7,0.2,NotYet
64,6,6.5,7.7,0.4,NotYet
64,6,6.5,7.7,0.6,NotYet
64,6,6.5,7.7,0.8,NotYet
64,8,6.5,7.9,-1.0,NotYet
64,8,6.5,7.9,-0.8,NotYet
64,8,6.5,7.9,-0.6,NotYet
64,8,6.6,7.8,-0.4,NotYet
64,8,6.6,7.8,-0.2,NotYet
64,8,6.6,7.8,0.0,NotYet
64,8,6.6,7.8,0.2,NotYet
64,8,6.6,7.8,0.4,NotYet
64,8,6.6,7.8,0.6,NotYet
64,8,6.5,7.9,0.8,NotYet
64,10,6.6,8.0,-1.0,NotYet
64,10,6.6,8.0,-0.8,NotYet
64,10,6.6,8.0,-0.6,NotYet
64,10,6.6,8.0,-0.4,NotYet
64,10,6.7,7.9,-0.2,NotYet
64,10,6.7,7.9,0.0,NotYet
64,10,6.7,7.9,0.2,NotYet
64,10,6.6,8.0,0.4,NotYet
64,10,6.6,8.0,0.6,NotYet
64,10,6.6,8.0,0.8,NotYet
66,-10,6.2,7.6,-1.0,NotYet
66,-10,6.2,7.7,-0.8,NotYet
66,-10,6.2,7.7,-0.6,NotYet
66,-10,6.2,7.7,-0.4,NotYet
66,-10,6.2,7.7,-0.2,NotYet
66,-10,6.2,7.7,0.0,NotYet
66,-10,6.2,7.7,0.2,NotYet
66,-10,6.2,7.7,0.4,NotYet
66,-10,6.2,7.6,0.6,NotYet
66,-10,6.2,7.6,0.8,NotYet
66,-8,6.1,7.6,-1.0,NotYet
66,-8,6.1,7.6,-0.8,NotYet
66,-8,6.1,7.6,-0.6,NotYet
66,-8,6.1,7.6,-0.4,NotYet
66,-8,6.1,7.6,-0.2,NotYet
66,-8,6.1,7.6,0.0,NotYet
66,-8,6.1,7.6,0.2,NotYet
66,-8,6.1,7.6,0.4,NotYet
66,-8,6.1,7.6,0.6,NotYet
66,-8,6.1,7.6,0.8,NotYet
66,-6,6.1,7.6,-1.0,NotYet
66,-6,6.1,7.6,-0.8,NotYet
66,-6,6.1,7.6,-0.6,NotYet
66,-6,6.1,7.6,-0.4,NotYet
66,-6,6.1,7.6,-0.2,NotYet
66,-6,6.1,7.6,0.0,NotYet
66,-6,6.1,7.6,0.2,NotYet
66,-6,6.1,7.6,0.4,NotYet
66,-6,6.1,7.6,0.6,NotYet
66,-6,6.1,7.6,0.8,NotYet
66,-4,6.1,7.6,-1.0,NotYet
66,-4,6.1,7.6,-0.8,NotYet
66,-4,6.1,7.6,-0.6,NotYet
66,-4,6.1,7.5,-0.4,NotYet
66,-4,6.1,7.5,-0.2,NotYet
66,-4,6.1,7.5,0.0,NotYet
66,-4,6.1,7.5,0.2,NotYet
66,-4,6.1,7.5,0.4,NotYet
66,-4,6.1,7.5,0.6,NotYet
66,-4,6.2,7.5,0.8,NotYet
66,-2,6.2,7.5,-1.0,NotYet
66,-2,6.2,7.5,-0.8,NotYet
66,-2,6.2,7.5,-0.6,NotYet
66,-2,6.2,7.5,-0.4,NotYet
66,-2,6.2,7.5,-0.2,NotYet
66,-2,6.2,7.5,0.0,NotYet
66,-2,6.2,7.5,0.2,NotYet
66,-2,6.2,7.5,0.4,NotYet
66,-2,6.2,7.5,0.6,NotYet
66,-2,6.2,7.5,0.8,NotYet
66,0,6.3,7.5,-1.0,NotYet
66,0,6.3,7.5,-0.8,NotYet
66,0,6.3,7.5,-0.6,NotYet
66,0,6.3,7.5,-0.4,NotYet
66,0,6.3,7.5,-0.2,NotYet
66,0,6.3,7.5,0.0,NotYet
66,0,6.3,7.5,0.2,NotYet
66,0,6.3,7.5,0.4,NotYet
66,0,6.3,7.5,0.6,NotYet
66,0,6.3,7.5,0.8,NotYet
66,2,6.4,7.5,-1.0,NotYet
66,2,6.4,7.5,-0.8,NotYet
66,2,6.4,7.5,-0.6,NotYet
66,2,6.4,7.5,-0.4,NotYet
66,2,6.4,7.5,-0.2,NotYet
66,2,6.4,7.5,0.0,NotYet
66,2,6.4,7.5,0.2,NotYet
66,2,6.4,7.5,0.4,NotYet
66,2,6.4,7.5,0.6,NotYet
66,2,6.4,7.5,0.8,NotYet
66,4,6.5,7.5,-1.0,NotYet
66,4,6.5,7.5,-0.8,NotYet
66,4,6.5,7.5,-0.6,NotYet
66,4,6.5,7.5,-0.4,NotYet
66,4,6.5,7.5,-0.2,NotYet
66,4,6.5,7.5,0.0,NotYet
66,4,6.5,7.5,0.2,NotYet
66,4,6.5,7.5,0.4,NotYet
66,4,6.5,7.5,0.6,NotYet
66,4,6.5,7.5,0.8,NotYet
66,6,6.6,7.6,-1.0,NotYet
66,6,6.6,7.6,-0.8,NotYet
66,6,6.6,7.6,-0.6,NotYet
66,6,6.6,7.6,-0.4,NotYet
66,6,6.6,7.5,-0.2,NotYet
66,6,6.6,7.5,0.0,NotYet
66,6,6.6,7.5,0.2,NotYet
66,6,6.6,7.6,0.4,NotYet
66,6,6.6,7.6,0.6,NotYet
66,6,6.6,7.6,0.8,NotYet
66,8,6.7,7.7,-1.0,NotYet
66,8,6.7,7.6,-0.8,NotYet
66,8,6.7,7.6,-0.6,NotYet
66,8,6.7,7.6,-0.4,NotYet
66,8,6.7,7.6,-0.2,NotYet
66,8,6.7,7.6,0.0,NotYet
66,8,6.7,7.6,0.2,NotYet
66,8,6.7,7.6,0.4,NotYet
66,8,6.7,7.6,0.6,NotYet
66,8,6.7,7.6,0.8,NotYet
66,10,6.8,7.7,-1.0,NotYet
66,10,6.8,7.7,-0.8,NotYet
66,10,6.8,7.7,-0.6,NotYet
66,10,6.8,7.7,-0.4,NotYet
66,10,6.8,7.7,-0.2,NotYet
66,10,6.8,7.7,0.0,NotYet
66,10,6.8,7.7,0.2,NotYet
66,10,6.8,7.7,0.4,NotYet
66,10,6.8,7.7,0.6,NotYet
66,10,6.8,7.7,0.8,NotYet
