cx,cy,d_,cz
-3.4,0.40000000000000036,1.374681880282079,9.340273431417492
-3.4,0.5000000000000004,1.3627120021019117,9.274136886570657
-3.4,0.6000000000000001,1.3431630466446869,9.200421264446767
-3.4,0.7000000000000002,1.3151095068434522,9.118201057978865
-3.4,0.8000000000000003,1.2773311939025813,9.026256078371327
-3.4,0.9000000000000004,1.228168277454678,8.922926495256757
-3.4,1.0000000000000004,1.1652670318651879,8.805858583000601
-3.4,1.1,1.0946639327916898,8.681088817260436
-3.4,1.2000000000000002,1.2322637086965944,8.764521926498674
-3.4,1.3000000000000003,1.3612159283371028,8.839307479472515
-3.4,1.4000000000000004,1.482479315255917,8.906404199724664
-3.4,1.5000000000000004,1.5967965479177586,8.966554765719838
-3.4,1.6,1.7047539528152988,9.020345503950711
-3.4,1.7000000000000006,1.8068210704258743,9.068245954894621
-3.4,1.8000000000000003,1.903377779966295,9.110635997768375
-3.4,1.9,1.994733411164841,9.147824962300254
-3.4,2.0000000000000004,2.0811405091652375,9.180065393633983
-3.4,2.1,2.162804917818981,9.207563135621061
-3.4,2.2000000000000006,2.2398932537663185,9.230484804901732
-3.4,2.3000000000000003,2.3125384792884063,9.248963363757152
-3.4,2.400000000000001,2.3808440502096673,9.263102268011746
-3.3,-2.4,2.374535498454664,11.856793716256744
-3.3,-2.3,2.4386045410827464,11.86669609221816
-3.3,-2.1999999999999997,2.4984523932293925,11.872377277698138
-3.3,-2.0999999999999996,2.5541091369634294,11.873867354765508
-3.3,-2.0,2.6055826237646578,11.871174174900071
-3.3,-1.9,2.652858662884533,11.86428354735328
-3.3,-1.7999999999999998,2.6959006497889355,11.853158867591015
-3.3,-1.6999999999999997,2.734648594365476,11.837740145500888
-3.3,-1.5999999999999999,2.7690174584371086,11.817942342905855
-3.3,-1.5,2.7988947202517966,11.793652938053876
-3.3,-1.4,2.8241369892237813,11.764728540359194
-3.3,-1.2999999999999998,2.8445654191763907,11.730990303645138
-3.3,-1.1999999999999997,2.8599595504094992,11.692217768211579
-3.3,-1.0999999999999999,2.87004903535437,11.648140586489783
-3.3,-0.9999999999999998,2.8745024323276347,11.59842731679638
-3.3,-0.8999999999999999,2.8729118219628944,11.542670039764975
-3.3,-0.7999999999999998,2.864771292713696,11.48036284384911
-3.3,-0.6999999999999997,2.8494461294063633,11.41087101387511
-3.3,-0.5999999999999999,2.8261273693948574,11.333385587196936
-3.3,-0.4999999999999998,2.7937623025755904,11.246853853711004
-3.3,-0.3999999999999999,2.750943293370426,11.149868177839172
-3.3,-0.2999999999999998,2.695719560704143,11.040477778506222
-3.3,-0.19999999999999973,2.625254271212377,10.915845822347789
-3.3,-0.09999999999999964,2.535134942908533,10.77155982737728
-3.3,4.440892098500626e-16,2.4177763018597656,10.600034519661845
-3.3,0.10000000000000009,2.2577977205517072,10.38588927168712
-3.3,0.20000000000000018,2.0113874785736137,10.08531236304236
-3.3,0.30000000000000027,1.3727420928455558,9.392500310647636
-3.3,0.40000000000000036,1.3674260011340742,9.333017552269487
-3.3,0.5000000000000004,1.3552111731518934,9.266636057620639
-3.3,0.6000000000000001,1.3353689034667084,9.192627121268789
-3.3,0.7000000000000002,1.3069598494307968,9.11005140056621
-3.3,0.8000000000000003,1.2687433937484052,9.017668278217151
-3.3,0.9000000000000004,1.2190280762861576,8.913786294088236
-3.3,1.0000000000000004,1.1554080620265115,8.795999613161925
-3.3,1.1,1.0863058875910863,8.672730772059833
-3.3,1.2000000000000002,1.2242777571851047,8.756535974987184
-3.3,1.3000000000000003,1.3535363736764392,8.831627924811851
-3.3,1.4000000000000004,1.4750552770171694,8.898980161485916
-3.3,1.5000000000000004,1.5895875142045544,8.959345732006634
-3.3,1.6,1.697726892280432,9.013318443415844
-3.3,1.7000000000000006,1.7999484814431206,9.061373365911866
-3.3,1.8000000000000003,1.8966363276310716,9.103894545433151
-3.3,1.9,1.988102946374136,9.141194497509549
-3.3,2.0000000000000004,2.0746033434602857,9.173528227929031
-3.3,2.1,2.156345273586771,9.201103491388851
-3.3,2.2000000000000006,2.233496836931849,9.224088388067262
-3.3,2.3000000000000003,2.3061921386620483,9.242617023130794
-3.3,2.400000000000001,2.374535498454664,9.256793716256743
-3.2,-2.4,2.363983772242083,11.846241990044163
-3.2,-2.3,2.4280968296985215,11.856188380833935
-3.2,-2.1999999999999997,2.4879697682706094,11.861894652739355
-3.2,-2.0999999999999996,2.5436330718818567,11.863391289683936
-3.2,-2.0,2.595094691498744,11.860686242634157
-3.2,-1.9,2.642340257180008,11.853765141648754
-3.2,-1.7999999999999998,2.685332669434292,11.842590887236371
-3.2,-1.6999999999999997,2.724011124396199,11.827102675531613
-3.2,-1.5999999999999999,2.7582894085078724,11.807214292976619
-3.2,-1.5,2.7880534056042023,11.782811623406282
-3.2,-1.4,2.8131576291367324,11.753749180272145
-3.2,-1.2999999999999998,2.8334205189261716,11.719845403394919
-3.2,-1.1999999999999997,2.848618119109222,11.680876336911302
-3.2,-1.0999999999999999,2.8584755707520273,11.63656712188744
-3.2,-0.9999999999999998,2.8626555697713663,11.586580454240112
-3.2,-0.8999999999999999,2.8607424893829503,11.53050070718503
-3.2,-0.7999999999999998,2.8522201199536212,11.467811671089034
-3.2,-0.6999999999999997,2.8364396959260887,11.397864580394835
-3.2,-0.5999999999999999,2.812572571887145,11.319830789689224
-3.2,-0.4999999999999998,2.779537535225108,11.232629086360522
-3.2,-0.3999999999999999,2.7358839068541965,11.134808791322943
-3.2,-0.2999999999999998,2.6795922860160566,11.024350503818136
-3.2,-0.19999999999999973,2.6077082759198422,10.898299827055254
-3.2,-0.09999999999999964,2.5155967206155534,10.7520216050843
-3.2,4.440892098500626e-16,2.395182304563267,10.577440522365347
-3.2,0.10000000000000009,2.229694793441931,10.357786344577343
-3.2,0.20000000000000018,1.9684000448246497,10.042324929293397
-3.2,0.30000000000000027,1.3608501407820253,9.380608358584105
-3.2,0.40000000000000036,1.3551826992717864,9.320774250407199
-3.2,0.5000000000000004,1.3425503413101154,9.253975225778861
-3.2,0.6000000000000001,1.3222075423591324,9.179465760161213
-3.2,0.7000000000000002,1.293190965305234,9.096282516440647
-3.2,0.8000000000000003,1.2542244386110326,9.003149323079779
-3.2,0.9000000000000004,1.2035612020694675,8.898319419871546
-3.2,1.0000000000000004,1.138703764135462,8.779295315270875
-3.2,1.1,1.072288345303198,8.658713229771944
-3.2,1.2000000000000002,1.210891601647285,8.743149819449364
-3.2,1.3000000000000003,1.3406693639562768,8.818760915091689
-3.2,1.4000000000000004,1.4626206979940193,8.886545582462766
-3.2,1.5000000000000004,1.5775164608707168,8.947274678672796
-3.2,1.6,1.6859632780912133,9.001554829226626
-3.2,1.7000000000000006,1.7884456766097117,9.049870561078457
-3.2,1.8000000000000003,1.8853548163705867,9.092613034172667
-3.2,1.9,1.977008644604883,9.130100195740296
-3.2,2.0000000000000004,2.0636663575448697,9.162591242013615
-3.2,2.1,2.145538960857955,9.190297178660035
-3.2,2.2000000000000006,2.2227970766538085,9.213388627789222
-3.2,2.3000000000000003,2.2955767516442265,9.232001636112972
-3.2,2.400000000000001,2.363983772242083,9.246241990044162
-3.1,-2.4,2.349131694355698,11.831389912157778
-3.1,-2.3,2.4133073705999895,11.841398921735403
-3.1,-2.1999999999999997,2.4732159952181796,11.847140879686926
-3.1,-2.0999999999999996,2.528888629961717,11.848646847763796
-3.1,-2.0,2.580333371500629,11.845924922636042
-3.1,-1.9,2.6275355862880705,11.838960470756817
-3.1,-1.7999999999999998,2.670457467026001,11.82771568482808
-3.1,-1.6999999999999997,2.7090370386346265,11.81212858977004
-3.1,-1.5999999999999999,2.743186395915499,11.792111280384246
-3.1,-1.5,2.7727891264053017,11.767547344207381
-3.1,-1.4,2.797696722275946,11.738288273411358
-3.1,-1.2999999999999998,2.8177237069473193,11.704148591416066
-3.1,-1.1999999999999997,2.8326410728529297,11.66489929065501
-3.1,-1.0999999999999999,2.8421674322069137,11.620258983342326
-3.1,-0.9999999999999998,2.8459569809280776,11.569881865396823
-3.1,-0.8999999999999999,2.8435828920905415,11.513341109892622
-3.1,-0.7999999999999998,2.8345139511603,11.450105502295713
-3.1,-0.6999999999999997,2.8180808542528,11.379505738721546
-3.1,-0.5999999999999999,2.7934260711343626,11.300684288936441
-3.1,-0.4999999999999998,2.7594263572123516,11.212517908347765
-3.1,-0.3999999999999999,2.7145671661339357,11.113492050602682
-3.1,-0.2999999999999998,2.6567264603473184,11.001484678149398
-3.1,-0.19999999999999973,2.5827720754569334,10.873363626592345
-3.1,-0.09999999999999964,2.4877268387965152,10.724151723265262
-3.1,4.440892098500626e-16,2.362743948210351,10.54500216601243
-3.1,0.10000000000000009,2.188762329250542,10.316853880385954
-3.1,0.20000000000000018,1.9019679558527756,9.975892840321523
-3.1,0.30000000000000027,1.3440317859962878,9.363790003798368
-3.1,0.40000000000000036,1.337860189512062,9.303451740647475
-3.1,0.5000000000000004,1.3246278750703286,9.236052759539074
-3.1,0.6000000000000001,1.3035646106693441,9.160822828471424
-3.1,0.7000000000000002,1.2736716558349013,9.076763206970314
-3.1,0.8000000000000003,1.2336200899002936,8.98254497436904
-3.1,0.9000000000000004,1.18158052560098,8.876338743403059
-3.1,1.0000000000000004,1.1149172259583544,8.755508777093768
-3.1,1.1,1.0634670564535718,8.649891940922318
-3.1,1.2000000000000002,1.1919875121954444,8.724245729997524
-3.1,1.3000000000000003,1.322510519736941,8.800602070872353
-3.1,1.4000000000000004,1.4450815011042373,8.869006385572984
-3.1,1.5000000000000004,1.5604974183747373,8.930255636176817
-3.1,1.6,1.669383616043861,8.984975167179273
-3.1,1.7000000000000006,1.7722383888090985,9.033663273277845
-3.1,1.8000000000000003,1.8694632273645446,9.076721445166624
-3.1,1.9,1.961383949948866,9.114475501084279
-3.1,2.0000000000000004,2.0482658142943677,9.147190698763113
-3.1,2.1,2.130324521597945,9.175082739400025
-3.1,2.2000000000000006,2.2077343319928318,9.198325883128245
-3.1,2.3000000000000003,2.2806340901213584,9.217058974590104
-3.1,2.400000000000001,2.349131694355698,9.231389912157777
-3.0,-2.4,2.329897027645009,11.812155245447089
-3.0,-2.3,2.3941549792352532,11.822246530370666
-3.0,-2.1999999999999997,2.454110485256791,11.828035369725537
-3.0,-2.0999999999999996,2.5097953776665314,11.82955359546861
-3.0,-2.0,2.561217952849848,11.826809503985261
-3.0,-1.9,2.6083632108560035,11.81978809532475
-3.0,-1.7999999999999998,2.651192414409703,11.808450632211782
-3.0,-1.6999999999999997,2.6896420223896698,11.792733573525084
-3.0,-1.5999999999999999,2.723621871913009,11.772546756381756
-3.0,-1.5,2.753012482970579,11.747770700772659
-3.0,-1.4,2.777661306875274,11.718252858010686
-3.0,-1.2999999999999998,2.797377621233922,11.683802505702669
-3.0,-1.1999999999999997,2.8119256398252475,11.644183857627327
-3.0,-1.0999999999999999,2.821015195182559,11.599106746317972
-3.0,-0.9999999999999998,2.8242890233775313,11.548213907846277
-3.0,-0.8999999999999999,2.8213051507729894,11.49106336857507
-3.0,-0.7999999999999998,2.8115119958170816,11.427103546952495
-3.0,-0.6999999999999997,2.7942122525230086,11.355637136991755
-3.0,-0.5999999999999999,2.7685087943498825,11.275767012151961
-3.0,-0.4999999999999998,2.7332203676856412,11.186311918821055
-3.0,-0.3999999999999999,2.686743523054778,11.085668407523524
-3.0,-0.2999999999999998,2.6268117393778425,10.971569957179922
-3.0,-0.19999999999999973,2.5500387355766367,10.840630286712049
-3.0,-0.09999999999999964,2.4509473935537116,10.687372278022458
-3.0,4.440892098500626e-16,2.319522005003785,10.501780222805865
-3.0,0.10000000000000009,2.1329800841377775,10.26107163527319
-3.0,0.20000000000000018,1.8003480776722771,9.874272962141024
-3.0,0.30000000000000027,1.3221648439416924,9.341923061743772
-3.0,0.40000000000000036,1.315324710190076,9.280916261325489
-3.0,0.5000000000000004,1.3012952780229377,9.212720162491683
-3.0,0.6000000000000001,1.279272483112793,9.136530700914873
-3.0,0.7000000000000002,1.2482088101291957,9.051300361264609
-3.0,0.8000000000000003,1.206702107274083,8.955626991742829
-3.0,0.9000000000000004,1.1528071357488336,8.847565353550912
-3.0,1.0000000000000004,1.083691736390012,8.724283287525425
-3.0,1.1,1.0631627221827902,8.649587606651536
-3.0,1.2000000000000002,1.1673933083090553,8.699651526111134
-3.0,1.3000000000000003,1.2989076992658646,8.776999250401277
-3.0,1.4000000000000004,1.4223009308622778,8.846225815331024
-3.0,1.5000000000000004,1.538405690715182,8.908163908517261
-3.0,1.6,1.6478728100365885,8.963464361172
-3.0,1.7000000000000006,1.751219250187189,9.012644134655936
-3.0,1.8000000000000003,1.8488604597024594,9.05611867750454
-3.0,1.9,1.9411328603021687,9.094224411437581
-3.0,2.0000000000000004,2.028309855552413,9.127234740021159
-3.0,2.1,2.110613443900988,9.155371661703068
-3.0,2.2000000000000006,2.1882227561998526,9.178814307335266
-3.0,2.3000000000000003,2.2612803778369432,9.19770526230569
-3.0,2.400000000000001,2.329897027645009,9.212155245447088
-2.9,-2.4,2.306170115458011,11.788428333260091
-2.9,-2.3,2.3705314360758702,11.798622987211283
-2.9,-2.1999999999999997,2.4305458318977298,11.804470716366476
-2.9,-2.0999999999999996,2.486246120387774,11.806004338189853
-2.9,-2.0,2.5376408534136417,11.803232404549055
-2.9,-1.9,2.5847145635481343,11.79613944801688
-2.9,-1.7999999999999998,2.6274273209129646,11.784685538715044
-2.9,-1.6999999999999997,2.6657135803845016,11.768805131519915
-2.9,-1.5999999999999999,2.6994802855803943,11.748405170049141
-2.9,-1.5,2.7286040202821322,11.723362238084212
-2.9,-1.4,2.7529270426221615,11.693518593757574
-2.9,-1.2999999999999998,2.772251875529875,11.658676759998622
-2.9,-1.1999999999999997,2.786333984039718,11.618592201841798
-2.9,-1.0999999999999999,2.794871837633897,11.57296338876931
-2.9,-0.9999999999999998,2.7974932908784034,11.521418175347149
-2.9,-0.8999999999999999,2.793736622163367,11.463494839965447
-2.9,-0.7999999999999998,2.7830235680677067,11.39861511920312
-2.9,-0.6999999999999997,2.7646199245888106,11.326044809057557
-2.9,-0.5999999999999999,2.737576016698169,11.244834234500248
-2.9,-0.4999999999999998,2.7006329197467807,11.153724470882194
-2.9,-0.3999999999999999,2.6520667892562244,11.05099167372497
-2.9,-0.2999999999999998,2.589412489194121,10.9341707069962
-2.9,-0.19999999999999973,2.508927118067211,10.799518669202623
-2.9,-0.09999999999999964,2.4044101833394347,10.640835067808181
-2.9,4.440892098500626e-16,2.264067185374625,10.446325403176704
-2.9,0.10000000000000009,2.058830244881296,10.186921796016708
-2.9,0.20000000000000018,1.617321321046365,9.691246205515112
-2.9,0.30000000000000027,1.2950843706379427,9.314842588440023
-2.9,0.40000000000000036,1.2873951302826185,9.252986681418031
-2.9,0.5000000000000004,1.2723507121826128,9.183775596651358
-2.9,0.6000000000000001,1.2491022896493416,9.106360507451422
-2.9,0.7000000000000002,1.2165372451624599,9.019628796297873
-2.9,0.8000000000000003,1.173154709375094,8.92207959384384
-2.9,0.9000000000000004,1.1187261193183353,8.813484337120414
-2.9,1.0000000000000004,1.1082725524088097,8.748864103544223
-2.9,1.1,1.0873200154127627,8.673744899881509
-2.9,1.2000000000000002,1.1540698414120492,8.686328059214128
-2.9,1.3000000000000003,1.2696542765471612,8.747745827682573
-2.9,1.4000000000000004,1.3940939502863134,8.81801883475506
-2.9,1.5000000000000004,1.5110730683852243,8.880831286187304
-2.9,1.6,1.6212759855405174,8.93686753667593
-2.9,1.7000000000000006,1.7252440814364256,8.98666896590517
-2.9,1.8000000000000003,1.8234109802969165,9.030669198098996
-2.9,1.9,1.9161268592145095,9.069218410349922
-2.9,2.0000000000000004,2.003675655435364,9.10260053990411
-2.9,2.1,2.0862874890362537,9.131045706838334
-2.9,2.2000000000000006,2.164147758859631,9.154739309995044
-2.9,2.3000000000000003,2.2374038554650593,9.173828739933805
-2.9,2.400000000000001,2.306170115458011,9.18842833326009
-2.8,-2.4,2.277810581113844,11.760068798915924
-2.8,-2.3,2.3422982596837123,11.770389810819125
-2.8,-2.1999999999999997,2.402384625369164,11.77630950983791
-2.8,-2.0999999999999996,2.458103727567064,11.777861945369143
-2.8,-2.0,2.5094644374149606,11.775055988550374
-2.8,-1.9,2.5564507043667213,11.767875588835468
-2.8,-1.7999999999999998,2.599021105292488,11.756279323094567
-2.8,-1.6999999999999997,2.637107588803861,11.740199139939275
-2.8,-1.5999999999999999,2.670613474131052,11.719538358599799
-2.8,-1.5,2.699410407081162,11.694168624883241
-2.8,-1.4,2.723334118296279,11.663925669431691
-2.8,-1.2999999999999998,2.742178620104811,11.628603504573558
-2.8,-1.1999999999999997,2.7556883222813937,11.587946540083474
-2.8,-1.0999999999999999,2.7635472849930434,11.541638836128456
-2.8,-0.9999999999999998,2.765364412236803,11.489289296705548
-2.8,-0.8999999999999999,2.760652707626001,11.430410925428081
-2.8,-0.7999999999999998,2.748799550598248,11.364391101733661
-2.8,-0.6999999999999997,2.729022873542741,11.290447758011487
-2.8,-0.5999999999999999,2.700304214875972,11.207562432678051
-2.8,-0.4999999999999998,2.661281814079647,11.11437336521506
-2.8,-0.3999999999999999,2.610070073888492,11.008994958357238
-2.8,-0.2999999999999998,2.543931759989473,10.888689977791552
-2.8,-0.19999999999999973,2.458621881365742,10.749213432501154
-2.8,-0.09999999999999964,2.3468786260435266,10.583303510512273
-2.8,4.440892098500626e-16,2.19410623370233,10.37636445150441
-2.8,0.10000000000000009,1.959601368093221,10.087692919228633
-2.8,0.20000000000000018,1.3752947367421378,9.449219621210885
-2.8,0.30000000000000027,1.262575865263262,9.282334083065342
-2.8,0.40000000000000036,1.253835085078359,9.219426636213772
-2.8,0.5000000000000004,1.237529629020866,9.148954513489612
-2.8,0.6000000000000001,1.2127522472829906,9.07001046508507
-2.8,0.7000000000000002,1.2116306914052526,9.014722242540666
-2.8,0.8000000000000003,1.221407267764743,8.970332152233489
-2.8,0.9000000000000004,1.223671293556075,8.918429511358154
-2.8,1.0000000000000004,1.217658139330771,8.858249690466184
-2.8,1.1,1.2023446179077855,8.788769502376532
-2.8,1.2000000000000002,1.1763264730802252,8.708584690882304
-2.8,1.3000000000000003,1.2371675897531382,8.71525914088855
-2.8,1.4000000000000004,1.3602191364636766,8.784144020932423
-2.8,1.5000000000000004,1.4782809521096958,8.848039169911775
-2.8,1.6,1.5893925243166453,8.904984075452058
-2.8,1.7000000000000006,1.6941266166713138,8.95555150114006
-2.8,1.8000000000000003,1.792940079951018,9.000198297753098
-2.8,1.9,1.886200585220445,9.039292136355858
-2.8,2.0000000000000004,1.974205412967379,9.073130297436125
-2.8,2.1,2.057194936888525,9.101953154690605
-2.8,2.2000000000000006,2.1353624473769433,9.125953998512356
-2.8,2.3000000000000003,2.208861371141447,9.145286255610193
-2.8,2.400000000000001,2.277810581113844,9.160068798915923
-2.7,-2.4,2.244642841397436,11.726901059199516
-2.7,-2.3,2.3092823242251193,11.737373875360532
-2.7,-2.1999999999999997,2.369455128481448,11.743380012950194
-2.7,-2.0999999999999996,2.425196823708905,11.744955041510984
-2.7,-2.0,2.4765166748643175,11.742108225999731
-2.7,-1.9,2.523397916886813,11.734822801355559
-2.7,-1.7999999999999998,2.565797270291288,11.723055488093367
-2.7,-1.6999999999999997,2.603643600035719,11.70673515117113
-2.7,-1.5999999999999999,2.6368357380601974,11.685760622528944
-2.7,-1.5,2.665239210324131,11.65999742812621
-2.7,-1.4,2.688681638372561,11.629273189507973
-2.7,-1.2999999999999998,2.706946430558432,11.593371315027179
-2.7,-1.1999999999999997,2.719764172513731,11.55202239031581
-2.7,-1.0999999999999999,2.7268008279443663,11.504892379079779
-2.7,-0.9999999999999998,2.7276413770160985,11.451566261484844
-2.7,-0.8999999999999999,2.721766715642353,11.391524933444433
-2.7,-0.7999999999999998,2.7085202471680674,11.32411179830348
-2.7,-0.6999999999999997,2.6870580734363365,11.248482957905082
-2.7,-0.5999999999999999,2.65627185579787,11.163530073599949
-2.7,-0.4999999999999998,2.6146635205405886,11.067755071676002
-2.7,-0.3999999999999999,2.5601290179797243,10.95905390244847
-2.7,-0.2999999999999998,2.489554257319691,10.83431247512177
-2.7,-0.19999999999999973,2.3979734001645756,10.688564951299988
-2.7,-0.09999999999999964,2.2765132816337204,10.512938166102467
-2.7,4.440892098500626e-16,2.1058699500382065,10.288128167840286
-2.7,0.10000000000000009,1.819517713641611,9.947609264777023
-2.7,0.20000000000000018,1.3388631082612772,9.412787992730024
-2.7,0.30000000000000027,1.2243659395377762,9.244124157339856
-2.7,0.40000000000000036,1.2254886839336656,9.191080235069078
-2.7,0.5000000000000004,1.2559564119632896,9.167381296432035
-2.7,0.6000000000000001,1.2805953555001874,9.137853573302268
-2.7,0.7000000000000002,1.2991143875252433,9.102205938660656
-2.7,0.8000000000000003,1.3111355145253771,9.060060398994123
-2.7,0.9000000000000004,1.316170398020784,9.010928615822863
-2.7,1.0000000000000004,1.3135856270571011,8.954177178192515
-2.7,1.1,1.3025499334405097,8.888974817909256
-2.7,1.2000000000000002,1.2819508772361239,8.814209095038203
-2.7,1.3000000000000003,1.2502566470922538,8.728348198227666
-2.7,1.4000000000000004,1.320367181079213,8.74429206554796
-2.7,1.5000000000000004,1.4397506826253483,8.809508900427428
-2.7,1.6,1.5519677363305124,8.867559287465925
-2.7,1.7000000000000006,1.6576311830810582,8.919056067549803
-2.7,1.8000000000000003,1.7572273229082107,8.96448554071029
-2.7,1.9,1.8511458766953695,9.004237427830782
-2.7,2.0000000000000004,1.939700860292172,9.038625744760918
-2.7,2.1,2.023145454974598,9.067903672776678
-2.7,2.2000000000000006,2.1016827748386557,9.092274325974069
-2.7,2.3000000000000003,2.175473739746037,9.111898624214783
-2.7,2.400000000000001,2.244642841397436,9.126901059199515
-2.6,-2.4,2.206450073633963,11.688708291436043
-2.6,-2.3,2.271269973003081,11.699361524138494
-2.6,-2.1999999999999997,2.3315454722207605,11.705470356689506
-2.6,-2.0999999999999996,2.3873140052653703,11.707072223067449
-2.6,-2.0,2.4385853198926313,11.704176871028045
-2.6,-1.9,2.485341776550932,11.696766661019678
-2.6,-1.7999999999999998,2.5275378148340835,11.684796032636163
-2.6,-1.6999999999999997,2.565098515174345,11.668190066309759
-2.6,-1.5999999999999999,2.5979171886889727,11.64684207315772
-2.6,-1.5,2.6258518156309965,11.620610033433076
-2.6,-1.4,2.648719990139634,11.589311541275046
-2.6,-1.2999999999999998,2.6662919609094953,11.552716845378242
-2.6,-1.1999999999999997,2.6782810823578327,11.510539300159913
-2.6,-1.0999999999999999,2.6843306420981854,11.462422193233598
-2.6,-0.9999999999999998,2.683995450669304,11.40792033513805
-2.6,-0.8999999999999999,2.676715601986249,11.34647381978833
-2.6,-0.7999999999999998,2.6617780925216294,11.277369643657043
-2.6,-0.6999999999999997,2.638258805306174,11.19968368977492
-2.6,-0.5999999999999999,2.604931125025603,11.112189342827682
-2.6,-0.4999999999999998,2.560114312039728,11.013205863175141
-2.6,-0.3999999999999999,2.501404528097341,10.900329412566087
-2.6,-0.2999999999999998,2.425153343864533,10.769911561666612
-2.6,-0.19999999999999973,2.325322855513889,10.615914406649301
