cx,cy,d_,cz
-3.3,-1.7999999999999998,2.647612513752488,10.526042007994432
-3.3,-1.6999999999999997,2.6736227866758533,10.497885614251132
-3.3,-1.5999999999999999,2.6948657527904523,10.464961913699064
-3.3,-1.5,2.711129663829734,10.427059158071678
-3.3,-1.4,2.7221548871052654,10.383917714680543
-3.3,-1.2999999999999998,2.727623397359208,10.33521955826782
-3.3,-1.1999999999999997,2.7271444039082606,10.280573898150205
-3.3,-1.0999999999999999,2.7202343421913167,10.219497169766594
-3.3,-0.9999999999999998,2.706288381557835,10.151384542466445
-3.3,-0.8999999999999999,2.684538692845658,10.075468187087603
-3.3,-0.7999999999999998,2.6539911657767856,9.990753993352063
-3.3,-0.6999999999999997,2.6346695893644707,9.917265750273081
-3.3,-0.5999999999999999,2.6382171091193882,9.866646603361332
-3.3,-0.4999999999999998,2.6367563612692457,9.811019188844524
-3.3,-0.3999999999999999,2.6299455092165047,9.750041670125116
-3.3,-0.2999999999999998,2.6173730365582077,9.683302530800152
-3.3,-0.19999999999999973,2.629019311689987,9.640782139265264
-3.3,-0.09999999999999964,2.6511852367622346,9.608781397670846
-3.3,4.440892098500626e-16,2.668400803915066,9.57183029815701
-3.3,0.10000000000000009,2.6804145655442557,9.529677393119533
-3.3,0.20000000000000018,2.6869183808106776,9.48201454171929
-3.3,0.30000000000000027,2.6875337016751892,9.428463195917134
-3.3,0.40000000000000036,2.6817925312426123,9.36855535881789
-3.3,0.5000000000000004,2.6691104002734285,9.301706561182039
-3.3,0.6000000000000001,2.6487469546030393,9.227176448844984
-3.3,0.7000000000000002,2.619746506283386,9.144009333858664
-3.3,0.8000000000000003,2.58084455553999,9.0509407164486
-3.3,0.9000000000000004,2.5303129519008642,8.946242446142808
-3.3,1.0000000000000004,2.46568573633097,8.827448563906248
-3.3,1.1,2.383228875121052,8.690825036029663
-3.3,1.2000000000000002,2.2767801123116502,8.530209606553594
-3.3,1.3000000000000003,2.134690408052668,8.333953235627945
-3.3,1.4000000000000004,1.928621795281753,8.073717956190364
-3.3,1.5000000000000004,1.7361296735113712,7.8270591677533154
-3.3,1.6,1.8281990945854538,7.864961922160731
-3.3,1.7000000000000006,1.9152894606402402,7.897885621548851
-3.3,1.8000000000000003,1.9976125199318453,7.92604201417379
-3.3,1.9,2.075339915885939,7.949602743461217
-3.3,2.0000000000000004,2.1486089859709026,7.968705146879514
-3.3,2.1,2.2175270818980266,7.983456576139971
-3.3,2.2000000000000006,2.282174752445922,7.9939375800212
-3.3,2.3000000000000003,2.3426080214890526,8.000204182397663
-3.3,2.400000000000001,2.39885991741742,8.002289411659364
-3.2,-2.4,2.3998588032846087,10.603288297526554
-3.2,-2.3,2.451941108375184,10.601203935950462
-3.2,-2.1999999999999997,2.49984379137414,10.59493995228275
-3.2,-2.0999999999999996,2.543533865472414,10.584463359714357
-3.2,-2.0,2.5829553781586654,10.569718205733944
-3.2,-1.9,2.6180278850785488,10.55062404598716
-3.2,-1.7999999999999998,2.6486441770095475,10.527073671251491
-3.2,-1.6999999999999997,2.674667104252844,10.498929931828123
-3.2,-1.5999999999999999,2.695925266618321,10.466021427526933
-3.2,-1.5,2.712207228867264,10.428136723109208
-3.2,-1.4,2.723253761371394,10.385016588946671
-3.2,-1.2999999999999998,2.728747360993653,10.336343521902265
-3.2,-1.1999999999999997,2.728297920654816,10.28172741489676
-3.2,-1.0999999999999999,2.721422784418225,10.220685611993503
-3.2,-0.9999999999999998,2.7075183533388856,10.152614514247496
-3.2,-0.8999999999999999,2.6858185099768814,10.076748004218826
-3.2,-0.7999999999999998,2.6553315982371277,9.992094425812406
-3.2,-0.6999999999999997,2.6314763923960545,9.914072553304665
-3.2,-0.5999999999999999,2.634960728568865,9.863390222810809
-3.2,-0.4999999999999998,2.633427595935764,9.807690423511042
-3.2,-0.3999999999999999,2.6265336051691506,9.746629766077762
-3.2,-0.2999999999999998,2.6138652407704264,9.67979473501237
-3.2,-0.19999999999999973,2.6181376497020015,9.629900477277278
-3.2,-0.09999999999999964,2.6401488397682797,9.597745000676891
-3.2,4.440892098500626e-16,2.657180155290316,9.56060964953226
-3.2,0.10000000000000009,2.6689760489782284,9.518238876553506
-3.2,0.20000000000000018,2.6752230688881227,9.470319229796734
-3.2,0.30000000000000027,2.6755357169763627,9.416465211218307
-3.2,0.40000000000000036,2.669436768507804,9.356199596083082
-3.2,0.5000000000000004,2.6563292650289014,9.288925425937512
-3.2,0.6000000000000001,2.6354555328063256,9.21388502704827
-3.2,0.7000000000000002,2.6058351205297825,9.13009794810506
-3.2,0.8000000000000003,2.5661667315183117,9.036262892426922
-3.2,0.9000000000000004,2.514664774059179,8.930594268301123
-3.2,1.0000000000000004,2.448767621207814,8.810530448783092
-3.2,1.1,2.3645671516036053,8.672163312512216
-3.2,1.2000000000000002,2.2555408407896262,8.50897033503157
-3.2,1.3000000000000003,2.1091233762875543,8.308386203862831
-3.2,1.4000000000000004,1.8934950098651875,8.038591170773799
-3.2,1.5000000000000004,1.7372072385442117,7.828136732786156
-3.2,1.6,1.8292586084093596,7.866021435984637
-3.2,1.7000000000000006,1.916333778213911,7.898929939122522
-3.2,1.8000000000000003,1.9986441831861619,7.9270736774281065
-3.2,1.9,2.0763612235074156,7.950624051082693
-3.2,2.0000000000000004,2.149622048868867,7.969718209777478
-3.2,2.1,2.2185338684862845,7.984463362728229
-3.2,2.2000000000000006,2.283177126707919,7.994939954283197
-3.2,2.3000000000000003,2.343607776039459,8.00120393694807
-3.2,2.400000000000001,2.3998588032846087,8.003288297526552
-3.1,-2.4,2.396688475378758,10.600117969620703
-3.1,-2.3,2.4487680208843816,10.59803084845966
-3.1,-2.1999999999999997,2.496662381691049,10.59175854259966
-3.1,-2.0999999999999996,2.540338438758452,10.581267933000396
-3.1,-2.0,2.579740012639066,10.566502840214344
-3.1,-1.9,2.614786326900642,10.547382487809253
-3.1,-1.7999999999999998,2.645369719174319,10.523799213416263
-3.1,-1.6999999999999997,2.6713524425733794,10.495615270148658
-3.1,-1.5999999999999999,2.6925623232493674,10.462658484157979
-3.1,-1.5,2.70878693024674,10.424716424488684
-3.1,-1.4,2.719765751670133,10.38152857924541
-3.1,-1.2999999999999998,2.7251796230900958,10.332775783998708
-3.1,-1.1999999999999997,2.7246362619285467,10.278065756170491
-3.1,-1.0999999999999999,2.7176501200173053,10.216912947592583
-3.1,-0.9999999999999998,2.7036136767606678,10.148709837669278
-3.1,-0.8999999999999999,2.681755363007614,10.072684857249559
-3.1,-0.7999999999999998,2.6510757032220997,9.987838530797378
-3.1,-0.6999999999999997,2.6244386586801998,9.90703481958881
-3.1,-0.5999999999999999,2.6277831756548,9.856212669896744
-3.1,-0.4999999999999998,2.626089821471343,9.800352649046621
-3.1,-0.3999999999999999,2.619011750419176,9.739107911327787
-3.1,-0.2999999999999998,2.6061309935979704,9.672060487839914
-3.1,-0.19999999999999973,2.6027973661183275,9.614560193693604
-3.1,-0.09999999999999964,2.6245878428061733,9.582184003714785
-3.1,4.440892098500626e-16,2.6413561981722555,9.5447856924142
-3.1,0.10000000000000009,2.6528409490458706,9.502103776621148
-3.1,0.20000000000000018,2.6587209400943266,9.453817101002938
-3.1,0.30000000000000027,2.658600571660079,9.399530065902024
-3.1,0.40000000000000036,2.6519891730687277,9.338752000644005
-3.1,0.5000000000000004,2.6382715330344926,9.270867693943103
-3.1,0.6000000000000001,2.6166645731048277,9.195094067346773
-3.1,0.7000000000000002,2.586151355330365,9.110414182905643
-3.1,0.8000000000000003,2.545376060222175,9.015472221130786
-3.1,0.9000000000000004,2.492467365296699,8.908396859538643
-3.1,1.0000000000000004,2.424719472201936,8.786482299777214
-3.1,1.1,2.3379583215054183,8.64555448241403
-3.1,1.2000000000000002,2.2250995766460093,8.478529070887953
-3.1,1.3000000000000003,2.0720971269130803,8.271359954488357
-3.1,1.4000000000000004,1.8410159608110135,7.986112121719625
-3.1,1.5000000000000004,1.7337869399385877,7.824716434180532
-3.1,1.6,1.825895665052995,7.862658492628272
-3.1,1.7000000000000006,1.9130191165449943,7.895615277453605
-3.1,1.8000000000000003,1.995369725359648,7.923799219601593
-3.1,1.9,2.073119665336556,7.947382492911833
-3.1,2.0000000000000004,2.146406683354769,7.96650284426338
-3.1,2.1,2.215338441776371,7.981267936018315
-3.1,2.2000000000000006,2.279995717027493,7.991758544602771
-3.1,2.3000000000000003,2.34043468854998,7.9980308494585906
-3.1,2.400000000000001,2.3966884753787596,8.000117969620703
-3.0,-2.4,2.389332337772224,10.592761832014169
-3.0,-2.3,2.4414054519439254,10.590668279519203
-3.0,-2.1999999999999997,2.4892804170670306,10.584376577975641
-3.0,-2.0999999999999996,2.5329238045438114,10.573853298785755
-3.0,-2.0,2.5722789035927516,10.55904173116803
-3.0,-1.9,2.607264160121037,10.539860321029648
-3.0,-1.7999999999999998,2.6377708502944763,10.51620034453642
-3.0,-1.6999999999999997,2.663659827868903,10.48792265544418
-3.0,-1.5999999999999999,2.6847571053468897,10.454853266255501
-3.0,-1.5,2.7008479163465715,10.416777410588516
-3.0,-1.4,2.711668739569747,10.373431567145024
-3.0,-1.2999999999999998,2.7168965087271317,10.324492669635744
-3.0,-1.1999999999999997,2.7161338271321096,10.269563321374054
-3.0,-1.0999999999999999,2.708888340422787,10.208151167998064
-3.0,-0.9999999999999998,2.6945432875571758,10.139639448465786
-3.0,-0.8999999999999999,2.6723142338533314,10.063243728095276
-3.0,-0.7999999999999998,2.6411832154909973,9.977946043066275
-3.0,-0.6999999999999997,2.613525059460505,9.896121220369116
-3.0,-0.5999999999999999,2.6166512074425263,9.84508070168447
-3.0,-0.4999999999999998,2.6147075066587036,9.788970334233982
-3.0,-0.3999999999999999,2.6073416567959526,9.727437817704564
-3.0,-0.2999999999999998,2.5941286514025137,9.660058145644458
-3.0,-0.19999999999999973,2.582907157209311,9.594669984784588
-3.0,-0.09999999999999964,2.6044068716747564,9.562003032583368
-3.0,4.440892098500626e-16,2.6208285487779897,9.524258043019934
-3.0,0.10000000000000009,2.631902725279218,9.481165552854495
-3.0,0.20000000000000018,2.6372978645838483,9.43239402549246
-3.0,0.30000000000000027,2.6366047146530143,9.377534208894959
-3.0,0.40000000000000036,2.6293143699230086,9.316077197498286
-3.0,0.5000000000000004,2.6147867625602377,9.247382923468848
-3.0,0.6000000000000001,2.592204043531872,9.170633537773817
-3.0,0.7000000000000002,2.5604990255706994,9.084761853145977
-3.0,0.8000000000000003,2.5182402106438175,8.988336371552428
-3.0,0.9000000000000004,2.463436069459286,8.87936556370123
-3.0,1.0000000000000004,2.393175885118337,8.754938712693615
-3.0,1.1,2.3029002405536705,8.610496401462282
-3.0,1.2000000000000002,2.1846861341208506,8.438115628362794
-3.0,1.3000000000000003,2.0221565471124467,8.221419374687724
-3.0,1.4000000000000004,1.7663621039735382,7.91145826488215
-3.0,1.5000000000000004,1.7258479260731825,7.816777420315127
-3.0,1.6,1.8180904471798822,7.854853274755159
-3.0,1.7000000000000006,1.9053265018651153,7.887922662773726
-3.0,1.8000000000000003,1.9877708565001289,7.9162003507420735
-3.0,1.9,2.0655974985733785,7.939860326148656
-3.0,2.0000000000000004,2.13894557432128,7.959041735229891
-3.0,2.1,2.207923807571172,7.973853301813116
-3.0,2.2000000000000006,2.2726137524096846,7.984376579984962
-3.0,2.3000000000000003,2.333072119612604,7.990668280521215
-3.0,2.400000000000001,2.389332337772224,7.9927618320141685
-2.9,-2.4,2.377751541400995,10.58118103564294
-2.9,-2.3,2.429814449955,10.579077277530278
-2.9,-2.1999999999999997,2.477658635576722,10.572754796485333
-2.9,-2.0999999999999996,2.5212501744480456,10.56217966868999
-2.9,-2.0,2.560531505574115,10.547294333149393
-2.9,-1.9,2.595419830040779,10.52801599094939
-2.9,-1.7999999999999998,2.6258047240655955,10.50423421830754
-2.9,-1.6999999999999997,2.651544798908418,10.475807626483697
-2.9,-1.5999999999999999,2.672463158398971,10.442559319307582
-2.9,-1.5,2.6883412871232757,10.40427078136522
-2.9,-1.4,2.698910827329616,10.360673654904893
-2.9,-1.2999999999999998,2.7038424334850255,10.311438594393637
-2.9,-1.1999999999999997,2.7027304654850095,10.256159959726954
-2.9,-1.0999999999999999,2.695071576886706,10.194334404461983
-2.9,-0.9999999999999998,2.680234048548929,10.12533020945754
-2.9,-0.8999999999999999,2.6574125607340253,10.04834205497597
-2.9,-0.7999999999999998,2.62555903243614,9.962321860011418
-2.9,-0.6999999999999997,2.5986863345638405,9.881282495472451
-2.9,-0.5999999999999999,2.601512517400641,9.829942011642585
-2.9,-0.4999999999999998,2.5992246986325895,9.773487526207868
-2.9,-0.3999999999999999,2.5914629717674718,9.711559132676083
-2.9,-0.2999999999999998,2.577792497465417,9.64372199170736
-2.9,-0.19999999999999973,2.5583448801712976,9.570107707746574
-2.9,-0.09999999999999964,2.579478191957584,9.537074352866195
-2.9,4.440892098500626e-16,2.5954625766705686,9.498892070912513
-2.9,0.10000000000000009,2.6060182508051994,9.455281078380477
-2.9,0.20000000000000018,2.6108002100633794,9.405896370971991
-2.9,0.30000000000000027,2.6093814246742664,9.350310918916211
-2.9,0.40000000000000036,2.6012291374502645,9.287991965025542
-2.9,0.5000000000000004,2.5856705913461138,9.218266752254724
-2.9,0.6000000000000001,2.5618419074102547,9.1402714016522
-2.9,0.7000000000000002,2.5286088316820514,9.05287165925733
-2.9,0.8000000000000003,2.484437809863808,8.954533970772419
-2.9,0.9000000000000004,2.427173009864738,8.843102504106682
-2.9,1.0000000000000004,2.3536184628880985,8.715381290463377
-2.9,1.1,2.25866405741656,8.566260218325171
-2.9,1.2000000000000002,2.1331377185547264,8.38656721279667
-2.9,1.3000000000000003,1.9569128888146992,8.156175716389976
-2.9,1.4000000000000004,1.6587807678701694,7.803876928778781
-2.9,1.5000000000000004,1.7133412969051598,7.804270791147104
-2.9,1.6,1.8057965002786318,7.842559327853909
-2.9,1.7000000000000006,1.8932114729437082,7.875807633852319
-2.9,1.8000000000000003,1.9758047303035227,7.904234224545467
-2.9,1.9,2.0537531685192043,7.928015996094482
-2.9,2.0000000000000004,2.1271981763230006,7.947294337231612
-2.9,2.1,2.1962501774903878,7.962179671732332
-2.9,2.2000000000000006,2.260991970929231,7.972754798504509
-2.9,2.3000000000000003,2.321481117628567,7.9790772785371775
-2.9,2.400000000000001,2.377751541400995,7.98118103564294
-2.8,-2.4,2.3618839440043473,10.565313438246292
-2.8,-2.3,2.4139327064582154,10.563195534033493
-2.8,-2.1999999999999997,2.461734225693462,10.556830386602073
-2.8,-2.0999999999999996,2.505253883311136,10.54618337755308
-2.8,-2.0,2.54443292541718,10.531195752992458
-2.8,-1.9,2.5791868056129417,10.511782966521553
-2.8,-1.7999999999999998,2.6094027120000707,10.487832206242015
-2.8,-1.6999999999999997,2.6349361026244367,10.459198930199715
-2.8,-1.5999999999999999,2.655605986679271,10.425702147587883
-2.8,-1.5,2.6711885637418984,10.387118057983843
-2.8,-1.4,2.681408646678536,10.343171474253813
-2.8,-1.2999999999999998,2.68592800550325,10.293524166411862
-2.8,-1.1999999999999997,2.6843293087012796,10.237758802943224
-2.8,-1.0999999999999999,2.6760935755172426,10.17535640309252
-2.8,-0.9999999999999998,2.6605677383047457,10.105663899213356
-2.8,-0.8999999999999999,2.6369165448342393,10.027846039076184
-2.8,-0.7999999999999998,2.604048526440984,9.940811354016262
-2.8,-0.6999999999999997,2.579854156687892,9.862450317596503
-2.8,-0.5999999999999999,2.5822944789080537,9.810723973149997
-2.8,-0.4999999999999998,2.579563615296328,9.753826442871606
-2.8,-0.3999999999999999,2.5712916792703204,9.691387840178932
-2.8,-0.2999999999999998,2.557030895791165,9.622960390033109
-2.8,-0.19999999999999973,2.5362331719195765,9.547995999494853
-2.8,-0.09999999999999964,2.5496374175906737,9.507233578499285
-2.8,4.440892098500626e-16,2.5650847085374835,9.468514202779428
-2.8,0.10000000000000009,2.575002596140525,9.424265423715802
-2.8,0.20000000000000018,2.579028950641101,9.374125111549713
-2.8,0.30000000000000027,2.5767140293668493,9.317643523608794
-2.8,0.40000000000000036,2.5674944291119957,9.254257256687273
-2.8,0.5000000000000004,2.5506551028631055,9.183251263771716
-2.8,0.6000000000000001,2.525272121013952,9.103701615255897
-2.8,0.7000000000000002,2.490122815522181,9.014385643097459
-2.8,0.8000000000000003,2.4435372892506475,8.913633450159258
-2.8,0.9000000000000004,2.3831363377299226,8.799065831971866
-2.8,1.0000000000000004,2.305326770546614,8.667089598121892
-2.8,1.1,2.204204211106182,8.511800372014793
-2.8,1.2000000000000002,2.068689319724644,8.322118813966588
-2.8,1.3000000000000003,1.872241438114452,8.071504265689729
-2.8,1.4000000000000004,1.5980753245243164,7.743171485432928
-2.8,1.5000000000000004,1.6961885736006206,7.787118067842565
-2.8,1.6,1.788939328623762,7.825702156199039
-2.8,1.7000000000000006,1.8766027767139803,7.859198937622591
-2.8,1.8000000000000003,1.959402718282787,7.8878322125247315
-2.8,1.9,2.037520144127548,7.911782971702825
-2.8,2.0000000000000004,2.1110995961942987,7.93119575710291
-2.8,2.1,2.180253886374251,7.946183380616195
-2.8,2.2000000000000006,2.245067561059635,7.956830388634913
-2.8,2.3000000000000003,2.305599374138559,7.96319553504717
-2.8,2.400000000000001,2.361883944004349,7.965313438246294
-2.7,-2.4,2.3416424016609056,10.54507189590285
-2.7,-2.3,2.393672839957137,10.542935667532415
-2.7,-2.1999999999999997,2.441419086680641,10.536515247589252
-2.7,-2.0999999999999996,2.484845609525019,10.525775103766962
-2.7,-2.0,2.523892084281531,10.51065491185681
-2.7,-1.9,2.55847166254887,10.491067823457481
-2.7,-1.7999999999999998,2.5884683834557976,10.466897877697741
-2.7,-1.6999999999999997,2.6137335420391548,10.437996369614432
-2.7,-1.5999999999999999,2.634080733222726,10.404176894131338
-2.7,-1.5,2.6492791551700847,10.365208649412029
-2.7,-1.4,2.6590445529533433,10.32080738052862
-2.7,-1.2999999999999998,2.663026868284474,10.270623029193086
-2.7,-1.1999999999999997,2.6607931540941134,10.214222648336058
-2.7,-1.0999999999999999,2.6518034670377517,10.15106629461303
-2.7,-0.9999999999999998,2.6353759816947573,10.080472142603368
-2.7,-0.8999999999999999,2.6106348952110423,10.001564389452987
-2.7,-0.7999999999999998,2.5764295446657144,9.913192372240992
-2.7,-0.6999999999999997,2.5569395031771993,9.83953566408581
-2.7,-0.5999999999999999,2.5589023396226107,9.787331833864554
-2.7,-0.4999999999999998,2.555622616976539,9.729885444551817
-2.7,-0.3999999999999999,2.5467177877826703,9.666813948691281
-2.7,-0.2999999999999998,2.5317236117391033,9.597653105981047
-2.7,-0.19999999999999973,2.510070180748608,9.521833008323885
-2.7,-0.09999999999999964,2.5146776102309065,9.472273771139518
-2.7,4.440892098500626e-16,2.529475944639252,9.432905438881196
-2.7,0.10000000000000009,2.5386217922882803,9.387884619863557
-2.7,0.20000000000000018,2.5417314449002717,9.336827605808883
-2.7,0.30000000000000027,2.5383263734074575,9.279255867649402
-2.7,0.40000000000000036,2.527804059549707,9.214566887124985
-2.7,0.5000000000000004,2.5093950162124763,9.141991177121087
-2.7,0.6000000000000001,2.482097193103666,9.060526687345611
-2.7,0.7000000000000002,2.4445713780013385,8.968834205576616
-2.7,0.8000000000000003,2.3949648857275534,8.865061046636164
-2.7,0.9000000000000004,2.330592240770912,8.746521735012855
-2.7,1.0000000000000004,2.247298271291708,8.609061098866986
-2.7,1.1,2.1380007908826926,8.445596951791304
-2.7,1.2000000000000002,1.988557264665113,8.241986758907057
-2.7,1.3000000000000003,1.7601311044903376,7.959393932065615
-2.7,1.4000000000000004,1.6630293746321065,7.808125535540718
-2.7,1.5000000000000004,1.6742791651287234,7.765208659370668
-2.7,1.6,1.7674140752514411,7.804176902826718
-2.7,1.7000000000000006,1.8554002161991292,7.83799637710774
-2.7,1.8000000000000003,1.938468389796622,7.866897884038567
-2.7,1.9,2.0168050011103933,7.891067828685671
-2.7,2.0000000000000004,2.0905587550952447,7.910654916003856
-2.7,2.1,2.1598456126150527,7.925775106856997
-2.7,2.2000000000000006,2.2247524220645136,7.9365152496397915
-2.7,2.3000000000000003,2.2853395076462597,7.94293566855487
-2.7,2.400000000000001,2.3416424016609074,7.945071895902852
-2.6,-2.4,2.3169122792127848,10.52034177345473
-2.6,-2.3,2.3689198948045913,10.51818272237987
-2.6,-2.1999999999999997,2.4165972924122983,10.511693453320909
-2.6,-2.0999999999999996,2.4599077788653148,10.500837273107258
-2.6,-2.0,2.49878903411299,10.485551861688268
-2.6,-1.9,2.5331512812811408,10.465747442189752
-2.6,-1.7999999999999998,2.5628745485872813,10.441304042829225
-2.6,-1.6999999999999997,2.587804820104818,10.412067647680097
-2.6,-1.5999999999999999,2.6077487698198034,10.377844930728415
-2.6,-1.5,2.6224666245725263,10.33839611881447
-2.6,-1.4,2.6316624766257597,10.293425304201037
-2.6,-1.2999999999999998,2.634971014622785,10.242567175531397
-2.6,-1.1999999999999997,2.631939070925865,10.18536856516781
-2.6,-1.0999999999999999,2.621999422271399,10.121262249846676
-2.6,-0.9999999999999998,2.6044325928744865,10.049528753783097
-2.6,-0.8999999999999999,2.578309297089115,9.96923879133106
-2.6,-0.7999999999999998,2.5424000796218156,9.879162907197093
-2.6,-0.6999999999999997,2.5298304413728516,9.812426602281462
-2.6,-0.5999999999999999,2.5312167578948284,9.759646252136772
-2.6,-0.4999999999999998,2.5272734288833405,9.701536256458619
-2.6,-0.3999999999999999,2.5176021508561774,9.637698311764789
-2.6,-0.2999999999999998,2.501718108424299,9.567647602666243
