a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.0,8.3,65,0,28,-85.6370929130353,-0.8999811171088368,-11.527101421030238,-15.195731959189288,2,Done,hexacene_A1=0_A2=28_theta=65_a=6_b=8.3_cx=0_cy=0_cz=0.log
5.8,8.4,65,0,30,-86.1483504101634,-0.9238829729147257,-11.44025403703563,-15.355019097565672,2,Done,hexacene_A1=0_A2=30_theta=65_a=5.8_b=8.4_cx=0_cy=0_cz=0.log
6.0,8.6,65,0,36,-87.21833026176319,-1.1170556514989585,-11.527101421030238,-15.482504029176198,1,Done,hexacene_A1=0_A2=36_theta=65_a=6_b=8.6_cx=0_cy=0_cz=0.log
5.9,9.1,65,0,38,-84.97736654942855,-0.9181287062820048,-11.691640818025917,-14.939456875203176,1,Done,hexacene_A1=0_A2=38_theta=65_a=5.9_b=9.1_cx=0_cy=0_cz=0.log
5.8,8.6,65,0,32,-87.04930416774005,-0.8948418102227151,-11.44025403703563,-15.59477811830584,1,Done,hexacene_A1=0_A2=32_theta=65_a=5.8_b=8.6_cx=0_cy=0_cz=0.log
6.1,8.2,65,0,26,-83.5970830032602,-0.8832893511280417,-11.089689300395548,-14.912781425053254,2,Done,hexacene_A1=0_A2=26_theta=65_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
6.1,8.3,65,0,28,-84.72755481861532,-0.8999811171088368,-11.089689300395548,-15.187053495901637,2,Done,hexacene_A1=0_A2=28_theta=65_a=6.1_b=8.3_cx=0_cy=0_cz=0.log
5.8,8.5,65,0,30,-86.18130723526701,-0.8642444226425141,-11.44025403703563,-15.393077578977682,2,Done,hexacene_A1=0_A2=30_theta=65_a=5.8_b=8.5_cx=0_cy=0_cz=0.log
6.0,8.9,65,0,38,-85.29100859863684,-1.0410955660045147,-11.527101421030238,-15.038653656141832,1,Done,hexacene_A1=0_A2=38_theta=65_a=6_b=8.9_cx=0_cy=0_cz=0.log
6.1,8.6,65,0,36,-86.95633228681982,-1.1170556514989585,-11.089689300395548,-15.6357105957577,1,Done,hexacene_A1=0_A2=36_theta=65_a=6.1_b=8.6_cx=0_cy=0_cz=0.log
5.9,8.6,65,0,32,-87.75872932327911,-0.8948418102227151,-11.691640818025917,-15.646441016695462,1,Done,hexacene_A1=0_A2=32_theta=65_a=5.9_b=8.6_cx=0_cy=0_cz=0.log
5.8,8.1,65,0,26,-83.07006245432422,-0.9463478308171034,-11.44025403703563,-14.574214679654688,2,Done,hexacene_A1=0_A2=26_theta=65_a=5.8_b=8.1_cx=0_cy=0_cz=0.log
5.8,8.2,65,0,28,-84.35399811575189,-0.9631776493042709,-11.44025403703563,-14.886783685768023,2,Done,hexacene_A1=0_A2=28_theta=65_a=5.8_b=8.2_cx=0_cy=0_cz=0.log
5.9,8.5,65,0,30,-86.81487898249179,-0.8642444226425141,-11.691640818025917,-15.425777125288732,2,Done,hexacene_A1=0_A2=30_theta=65_a=5.9_b=8.5_cx=0_cy=0_cz=0.log
6.0,9.1,65,0,38,-85.02087809331715,-0.9181287062820048,-11.527101421030238,-15.032604459673166,1,Done,hexacene_A1=0_A2=38_theta=65_a=6_b=9.1_cx=0_cy=0_cz=0.log
5.9,9.2,65,0,40,-81.27367702685297,-0.9834901478607208,-11.691640818025917,-13.980853773769924,1,Done,hexacene_A1=0_A2=40_theta=65_a=5.9_b=9.2_cx=0_cy=0_cz=0.log
6.0,9.3,65,0,40,-81.9685439504683,-0.9249183645006268,-11.527101421030238,-14.266126094851645,1,Done,hexacene_A1=0_A2=40_theta=65_a=6_b=9.3_cx=0_cy=0_cz=0.log
5.8,8.2,65,0,26,-83.76385006075725,-0.8832893511280417,-11.44025403703563,-14.779190821107475,2,Done,hexacene_A1=0_A2=26_theta=65_a=5.8_b=8.2_cx=0_cy=0_cz=0.log
5.8,8.3,65,0,28,-84.96580781508237,-0.8999811171088368,-11.44025403703563,-15.07133437669836,2,Done,hexacene_A1=0_A2=28_theta=65_a=5.8_b=8.3_cx=0_cy=0_cz=0.log
6.0,8.5,65,0,30,-86.4251074208878,-0.8642444226425141,-11.527101421030238,-15.410603933385572,2,Done,hexacene_A1=0_A2=30_theta=65_a=6.0_b=8.5_cx=0_cy=0_cz=0.log
6.0,8.6,65,0,32,-87.42309932410717,-0.8948418102227151,-11.527101421030238,-15.644803215400316,1,Done,hexacene_A1=0_A2=32_theta=65_a=6.0_b=8.6_cx=0_cy=0_cz=0.log
6.1,8.9,65,0,38,-84.95273050758988,-1.0410955660045147,-11.089689300395548,-15.172790193697438,1,Done,hexacene_A1=0_A2=38_theta=65_a=6.1_b=8.9_cx=0_cy=0_cz=0.log
5.8,8.3,65,0,26,-83.91958549292758,-0.8244979393202811,-11.44025403703563,-14.84752038505394,2,Done,hexacene_A1=0_A2=26_theta=65_a=5.8_b=8.3_cx=0_cy=0_cz=0.log
5.8,8.4,65,0,28,-85.0509609230794,-0.8409763518720865,-11.44025403703563,-15.122125036315992,2,Done,hexacene_A1=0_A2=28_theta=65_a=5.8_b=8.4_cx=0_cy=0_cz=0.log
5.9,9.3,65,0,40,-81.6241288119927,-0.9249183645006268,-11.691640818025917,-14.097752611734904,1,Done,hexacene_A1=0_A2=40_theta=65_a=5.9_b=9.3_cx=0_cy=0_cz=0.log
5.9,9.5,65,0,42,-77.13680480280891,-0.9418611347209662,-11.691640818025917,-12.967450224328786,2,Done,hexacene_A1=0_A2=42_theta=65_a=5.9_b=9.5_cx=0_cy=0_cz=0.log
6.0,9.6,65,0,42,-78.36263303784654,-0.8872614894062281,-11.527101421030238,-13.3834768042434,2,Done,hexacene_A1=0_A2=42_theta=65_a=6_b=9.6_cx=0_cy=0_cz=0.log
5.9,8.3,65,0,26,-84.54517531208694,-0.8244979393202811,-11.691640818025917,-14.878224449348636,2,Done,hexacene_A1=0_A2=26_theta=65_a=5.9_b=8.3_cx=0_cy=0_cz=0.log
5.9,8.4,65,0,28,-85.66515516024083,-0.8409763518720865,-11.691640818025917,-15.149980205111206,1,Done,hexacene_A1=0_A2=28_theta=65_a=5.9_b=8.4_cx=0_cy=0_cz=0.log
6.1,9.0,65,0,38,-84.75609397375956,-0.9771146464627236,-11.089689300395548,-15.155621520010754,1,Done,hexacene_A1=0_A2=38_theta=65_a=6.1_b=9.0_cx=0_cy=0_cz=0.log
5.9,9.6,65,0,42,-77.85787654295564,-0.8872614894062281,-11.691640818025917,-13.175017982022837,2,Done,hexacene_A1=0_A2=42_theta=65_a=5.9_b=9.6_cx=0_cy=0_cz=0.log
5.9,9.4,65,0,40,-81.70293151726946,-0.8703940205741674,-11.691640818025917,-14.144715460017323,1,Done,hexacene_A1=0_A2=40_theta=65_a=5.9_b=9.4_cx=0_cy=0_cz=0.log
6.0,8.3,65,0,26,-84.17523306747898,-0.8244979393202811,-11.527101421030238,-14.868008586694486,2,Done,hexacene_A1=0_A2=26_theta=65_a=6.0_b=8.3_cx=0_cy=0_cz=0.log
5.9,9.7,65,0,42,-78.30083585204557,-0.8361633501481265,-11.691640818025917,-13.31130687892437,2,Done,hexacene_A1=0_A2=42_theta=65_a=5.9_b=9.7_cx=0_cy=0_cz=0.log
6.0,8.4,65,0,28,-85.2720201453194,-0.8409763518720865,-11.527101421030238,-15.133966149878688,2,Done,hexacene_A1=0_A2=28_theta=65_a=6.0_b=8.4_cx=0_cy=0_cz=0.log
6.1,9.1,65,0,38,-84.2936693043448,-0.9181287062820048,-11.089689300395548,-15.069508322747424,1,Done,hexacene_A1=0_A2=38_theta=65_a=6.1_b=9.1_cx=0_cy=0_cz=0.log
6.0,9.2,65,0,40,-81.84394556516781,-0.9834901478607208,-11.527101421030238,-14.205690606846474,1,Done,hexacene_A1=0_A2=40_theta=65_a=6_b=9.2_cx=0_cy=0_cz=0.log
6.0,9.5,65,0,42,-77.87597393197939,-0.9418611347209662,-11.527101421030238,-13.234512205119245,2,Done,hexacene_A1=0_A2=42_theta=65_a=6_b=9.5_cx=0_cy=0_cz=0.log
6.0,9.4,65,0,40,-81.8459159466438,-0.8703940205741674,-11.527101421030238,-14.262731265858749,2,Done,hexacene_A1=0_A2=40_theta=65_a=6_b=9.4_cx=0_cy=0_cz=0.log
6.0,9.7,65,0,42,-78.5940712755546,-0.8361633501481265,-11.527101421030238,-13.466885433299469,2,Done,hexacene_A1=0_A2=42_theta=65_a=6_b=9.7_cx=0_cy=0_cz=0.log
6.1,9.2,65,0,40,-81.60471365367994,-0.9834901478607208,-11.089689300395548,-14.36458868929185,2,Done,hexacene_A1=0_A2=40_theta=65_a=6.1_b=9.2_cx=0_cy=0_cz=0.log
6.1,9.5,65,0,42,-77.81992473918945,-0.9418611347209662,-11.089689300395548,-13.439205967239104,2,Done,hexacene_A1=0_A2=42_theta=65_a=6.1_b=9.5_cx=0_cy=0_cz=0.log
6.1,9.3,65,0,40,-81.53109417995438,-0.9249183645006268,-11.089689300395548,-14.375469712540507,2,Done,hexacene_A1=0_A2=40_theta=65_a=6.1_b=9.3_cx=0_cy=0_cz=0.log
6.1,9.6,65,0,42,-78.09779871674255,-0.8872614894062281,-11.089689300395548,-13.535974284284748,2,Done,hexacene_A1=0_A2=42_theta=65_a=6.1_b=9.6_cx=0_cy=0_cz=0.log
6.1,9.4,65,0,40,-81.23296417854726,-0.8703940205741674,-11.089689300395548,-14.328199384151958,2,Done,hexacene_A1=0_A2=40_theta=65_a=6.1_b=9.4_cx=0_cy=0_cz=0.log
6.1,9.7,65,0,42,-78.1415863642469,-0.8361633501481265,-11.089689300395548,-13.572470265789889,2,Done,hexacene_A1=0_A2=42_theta=65_a=6.1_b=9.7_cx=0_cy=0_cz=0.log
5.9,9.8,65,0,42,-78.49235190497711,-0.7882466865703464,-11.691640818025917,-13.383144223946148,2,Done,hexacene_A1=0_A2=42_theta=65_a=5.9_b=9.8_cx=0_cy=0_cz=0.log
6.0,9.8,65,0,42,-78.59610440861434,-0.7882466865703464,-11.527101421030238,-13.491352048353292,2,Done,hexacene_A1=0_A2=42_theta=65_a=6_b=9.8_cx=0_cy=0_cz=0.log
6.1,9.8,65,0,42,-77.97599902562797,-0.7882466865703464,-11.089689300395548,-13.555031762924044,2,Done,hexacene_A1=0_A2=42_theta=65_a=6.1_b=9.8_cx=0_cy=0_cz=0.log
5.9,9.9,65,0,42,-78.4567218865268,-0.7431475427001715,-11.691640818025917,-13.396786291268654,2,Done,hexacene_A1=0_A2=42_theta=65_a=5.9_b=9.9_cx=0_cy=0_cz=0.log
6.0,9.9,65,0,42,-78.39187500299886,-0.7431475427001715,-11.527101421030238,-13.46284426888451,2,Done,hexacene_A1=0_A2=42_theta=65_a=6_b=9.9_cx=0_cy=0_cz=0.log
6.1,9.9,65,0,42,-77.62332585500553,-0.7431475427001715,-11.089689300395548,-13.489413042203523,2,Done,hexacene_A1=0_A2=42_theta=65_a=6.1_b=9.9_cx=0_cy=0_cz=0.log
