cx,cy,cz,a,b,theta,Rt,Rp,status
0.2,1.4,11,7.2,5.9,25,2.3,2.2,NotYet
0.2,1.4,11,7.2,5.9,25,2.4,2.2,NotYet
0.2,1.4,11,7.2,5.9,25,2.3,2.3,NotYet
0.2,1.4,11,7.2,5.9,25,2.4,2.3,NotYet
