cx,cy,cz,a,b,theta,Rt,Rp,status
1.6,-0.8,10.8,7.4,5.8,25,1.9,1.6,NotYet
1.6,-0.8,10.8,7.4,5.8,25,1.8,1.6,NotYet
1.6,-0.8,10.8,7.4,5.8,25,1.8,1.5,NotYet
1.6,-0.8,10.8,7.4,5.8,25,2,1.7,NotYet
1.6,-0.8,10.8,7.4,5.8,25,1.9,1.7,NotYet
1.6,-0.8,10.8,7.4,5.8,25,1.7,1.5,NotYet
