cx,cy,cz,a,b,theta,Rt,Rp,status
0.4,1.4,11,7.2,5.9,25,2.3,2.1,NotYet
0.4,1.4,11,7.4,5.8,25,1.9,1.8,NotYet
0.4,1.4,11,7.3,5.9,25,2,1.9,NotYet
0.4,1.4,11,7.3,5.9,25,2.1,2,NotYet
0.4,1.4,11,7.3,5.9,25,2.2,2.1,NotYet
0.4,1.4,11,7.3,5.9,25,1.9,1.9,NotYet
0.4,1.4,11,7.3,5.9,25,2,2,NotYet
0.4,1.4,11,7.3,5.9,25,2.1,2.1,NotYet
0.4,1.4,11,7.2,5.9,25,2.2,2.2,NotYet
