theta,phi,r,z,E,status,machine_type,file_name,E1
60,65,4.3,0.0,-3.4091608008893672,Done,1,C6_theta=60_phi=65_r=4.3_z=0.0.log,0.0
60,70,4.3,0.0,-3.278254057222512,Done,2,C6_theta=60_phi=70_r=4.3_z=0.0.log,0.0
60,75,4.4,0.0,-2.9685075911693275,Done,2,C6_theta=60_phi=75_r=4.4_z=0.0.log,0.0
60,80,4.5,0.0,-2.662751461088192,Done,1,C6_theta=60_phi=80_r=4.5_z=0.0.log,0.0
60,85,4.6,0.0,-2.449881871347316,Done,2,C6_theta=60_phi=85_r=4.6_z=0.0.log,0.0
60,90,4.6,0.0,-2.393912999366876,Done,1,C6_theta=60_phi=90_r=4.6_z=0.0.log,0.0
65,0,5.1,0.0,-1.680140454729553,Done,2,C6_theta=65_phi=0_r=5.1_z=0.0.log,0.0
65,5,5.1,0.0,-1.7135440670826938,Done,1,C6_theta=65_phi=5_r=5.1_z=0.0.log,0.0
65,10,5.0,0.0,-1.8369413985055871,Done,2,C6_theta=65_phi=10_r=5.0_z=0.0.log,0.0
65,15,4.9,0.0,-1.9734003506309816,Done,2,C6_theta=65_phi=15_r=4.9_z=0.0.log,0.0
65,20,4.8,0.0,-2.063259155052947,Done,1,C6_theta=65_phi=20_r=4.8_z=0.0.log,0.0
65,25,4.8,0.0,-2.127344241394894,Done,2,C6_theta=65_phi=25_r=4.8_z=0.0.log,0.0
65,30,4.9,0.0,-2.1044476564857177,Done,1,C6_theta=65_phi=30_r=4.9_z=0.0.log,0.0
65,35,4.9,0.0,-2.0624766501714475,Done,2,C6_theta=65_phi=35_r=4.9_z=0.0.log,0.0
65,40,4.9,0.0,-2.042576425563311,Done,1,C6_theta=65_phi=40_r=4.9_z=0.0.log,0.0
65,45,4.9,0.0,-2.068031996139325,Done,2,C6_theta=65_phi=45_r=4.9_z=0.0.log,0.0
65,50,4.8,0.0,-2.2567480985308066,Done,1,C6_theta=65_phi=50_r=4.8_z=0.0.log,0.0
65,55,4.7,0.0,-2.528800666477764,Done,2,C6_theta=65_phi=55_r=4.7_z=0.0.log,0.0
65,60,4.6,0.0,-2.8505231609451585,Done,2,C6_theta=65_phi=60_r=4.6_z=0.0.log,0.0
65,65,4.4,0.0,-3.294831616425654,Done,1,C6_theta=65_phi=65_r=4.4_z=0.0.log,0.0
65,70,4.2,0.0,-3.36429258089629,Done,2,C6_theta=65_phi=70_r=4.2_z=0.0.log,0.0
65,75,4.3,0.0,-3.189220428408589,Done,1,C6_theta=65_phi=75_r=4.3_z=0.0.log,0.0
65,80,4.5,0.0,-2.825875823153183,Done,2,C6_theta=65_phi=80_r=4.5_z=0.0.log,0.0
65,85,4.5,0.0,-2.6800569319166243,Done,2,C6_theta=65_phi=85_r=4.5_z=0.0.log,0.0
65,90,4.5,0.0,-2.62352016341174,Done,1,C6_theta=65_phi=90_r=4.5_z=0.0.log,0.0
70,0,5.0,0.0,-1.7715285010635853,Done,2,C6_theta=70_phi=0_r=5.0_z=0.0.log,0.0
70,5,5.0,0.0,-1.807567027892219,Done,1,C6_theta=70_phi=5_r=5.0_z=0.0.log,0.0
70,10,4.9,0.0,-1.8896547485492192,Done,1,C6_theta=70_phi=10_r=4.9_z=0.0.log,0.0
70,15,4.8,0.0,-1.9390203327056952,Done,2,C6_theta=70_phi=15_r=4.8_z=0.0.log,0.0
70,20,4.7,0.0,-1.8438534211018125,Done,2,C6_theta=70_phi=20_r=4.7_z=0.0.log,0.0
70,25,4.9,0.0,-2.0637486128835008,Done,1,C6_theta=70_phi=25_r=4.9_z=0.0.log,0.0
70,30,4.9,0.0,-2.003422939014854,Done,2,C6_theta=70_phi=30_r=4.9_z=0.0.log,0.0
70,35,5.0,0.0,-1.917734565999126,Done,1,C6_theta=70_phi=35_r=5.0_z=0.0.log,0.0
70,40,5.0,0.0,-1.8868868019199,Done,1,C6_theta=70_phi=40_r=5.0_z=0.0.log,0.0
70,45,5.0,0.0,-1.900691394432215,Done,2,C6_theta=70_phi=45_r=5.0_z=0.0.log,0.0
70,50,4.9,0.0,-2.064104411081644,Done,2,C6_theta=70_phi=50_r=4.9_z=0.0.log,0.0
70,55,4.8,0.0,-2.305393928778358,Done,2,C6_theta=70_phi=55_r=4.8_z=0.0.log,0.0
70,60,4.7,0.0,-2.600590948044556,Done,1,C6_theta=70_phi=60_r=4.7_z=0.0.log,0.0
70,65,4.5,0.0,-3.0951303239853587,Done,2,C6_theta=70_phi=65_r=4.5_z=0.0.log,0.0
70,70,4.3,0.0,-3.4767643357045017,Done,2,C6_theta=70_phi=70_r=4.3_z=0.0.log,0.0
70,75,4.2,0.0,-3.453794332133839,Done,1,C6_theta=70_phi=75_r=4.2_z=0.0.log,0.0
70,80,4.3,0.0,-3.2197883230401203,Done,1,C6_theta=70_phi=80_r=4.3_z=0.0.log,0.0
70,85,4.4,0.0,-2.976210903958417,Done,2,C6_theta=70_phi=85_r=4.4_z=0.0.log,0.0
70,90,4.4,0.0,-2.9228970267577097,Done,1,C6_theta=70_phi=90_r=4.4_z=0.0.log,0.0
75,0,4.9,0.0,-1.8757886600797065,Done,2,C6_theta=75_phi=0_r=4.9_z=0.0.log,0.0
75,5,4.9,0.0,-1.908640063600615,Done,2,C6_theta=75_phi=5_r=4.9_z=0.0.log,0.0
75,10,4.9,0.0,-1.982990585936932,Done,1,C6_theta=75_phi=10_r=4.9_z=0.0.log,0.0
75,15,4.8,0.0,-1.998478160239756,Done,2,C6_theta=75_phi=15_r=4.8_z=0.0.log,0.0
75,20,4.8,0.0,-1.9991345356975216,Done,1,C6_theta=75_phi=20_r=4.8_z=0.0.log,0.0
75,25,4.9,0.0,-2.0006863679154776,Done,2,C6_theta=75_phi=25_r=4.9_z=0.0.log,0.0
75,30,5.0,0.0,-1.9160478191333823,Done,2,C6_theta=75_phi=30_r=5.0_z=0.0.log,0.0
75,35,5.1,0.0,-1.7997551558946725,Done,1,C6_theta=75_phi=35_r=5.1_z=0.0.log,0.0
75,40,5.1,0.0,-1.7627075930067804,Done,2,C6_theta=75_phi=40_r=5.1_z=0.0.log,0.0
75,45,5.1,0.0,-1.7642393449496012,Done,1,C6_theta=75_phi=45_r=5.1_z=0.0.log,0.0
75,50,5.0,0.0,-1.907768452190794,Done,1,C6_theta=75_phi=50_r=5.0_z=0.0.log,0.0
75,55,4.9,0.0,-2.116815251065418,Done,2,C6_theta=75_phi=55_r=4.9_z=0.0.log,0.0
75,60,4.7,0.0,-2.540091453905916,Done,2,C6_theta=75_phi=60_r=4.7_z=0.0.log,0.0
75,65,4.5,0.0,-3.046881707588909,Done,1,C6_theta=75_phi=65_r=4.5_z=0.0.log,0.0
75,70,4.3,0.0,-3.537145857932046,Done,2,C6_theta=75_phi=70_r=4.3_z=0.0.log,0.0
75,75,4.1,0.0,-3.754192154272459,Done,1,C6_theta=75_phi=75_r=4.1_z=0.0.log,0.0
75,80,4.2,0.0,-3.608137319301022,Done,2,C6_theta=75_phi=80_r=4.2_z=0.0.log,0.0
75,85,4.3,0.0,-3.344977195520187,Done,2,C6_theta=75_phi=85_r=4.3_z=0.0.log,0.0
75,90,4.3,0.0,-3.298345672432333,Done,1,C6_theta=75_phi=90_r=4.3_z=0.0.log,0.0
80,0,4.8,0.0,-1.9809969866764727,Done,2,C6_theta=80_phi=0_r=4.8_z=0.0.log,0.0
80,5,4.8,0.0,-2.0023398567573167,Done,1,C6_theta=80_phi=5_r=4.8_z=0.0.log,0.0
80,10,4.8,0.0,-2.0436720580037218,Done,2,C6_theta=80_phi=10_r=4.8_z=0.0.log,0.0
80,15,4.7,0.0,-1.8855370279052293,Done,2,C6_theta=80_phi=15_r=4.7_z=0.0.log,0.0
80,20,4.8,0.0,-1.9804341102135368,Done,1,C6_theta=80_phi=20_r=4.8_z=0.0.log,0.0
80,25,5.0,0.0,-1.9631104416330345,Done,1,C6_theta=80_phi=25_r=5.0_z=0.0.log,0.0
80,30,5.1,0.0,-1.8332146166067105,Done,2,C6_theta=80_phi=30_r=5.1_z=0.0.log,0.0
80,35,5.1,0.0,-1.7598172819416504,Done,1,C6_theta=80_phi=35_r=5.1_z=0.0.log,0.0
80,40,5.1,0.0,-1.7219345032353883,Done,2,C6_theta=80_phi=40_r=5.1_z=0.0.log,0.0
80,45,5.1,0.0,-1.733593639015453,Done,2,C6_theta=80_phi=45_r=5.1_z=0.0.log,0.0
80,50,5.0,0.0,-1.869366095168516,Done,1,C6_theta=80_phi=50_r=5.0_z=0.0.log,0.0
80,55,4.9,0.0,-2.0787191189592704,Done,2,C6_theta=80_phi=55_r=4.9_z=0.0.log,0.0
80,60,4.8,0.0,-2.340352510829689,Done,1,C6_theta=80_phi=60_r=4.8_z=0.0.log,0.0
80,65,4.6,0.0,-2.827142765861936,Done,1,C6_theta=80_phi=65_r=4.6_z=0.0.log,0.0
80,70,4.3,0.0,-3.5766162369400263,Done,2,C6_theta=80_phi=70_r=4.3_z=0.0.log,0.0
80,75,4.0,0.0,-4.052004007739015,Done,2,C6_theta=80_phi=75_r=4.0_z=0.0.log,0.0
80,80,4.1,0.0,-4.051491959573468,Done,2,C6_theta=80_phi=80_r=4.1_z=0.0.log,0.0
80,85,4.1,0.0,-3.971209585200995,Done,1,C6_theta=80_phi=85_r=4.1_z=0.0.log,0.0
80,90,4.1,0.0,-3.9306623990414655,Done,1,C6_theta=80_phi=90_r=4.1_z=0.0.log,0.0
85,0,4.7,0.0,-2.025233304128051,Done,2,C6_theta=85_phi=0_r=4.7_z=0.0.log,0.0
85,5,4.7,0.0,-2.02889859006973,Done,2,C6_theta=85_phi=5_r=4.7_z=0.0.log,0.0
85,10,4.6,0.0,-1.7315190909721423,Done,1,C6_theta=85_phi=10_r=4.6_z=0.0.log,0.0
85,15,4.7,0.0,-1.9401115725922864,Done,2,C6_theta=85_phi=15_r=4.7_z=0.0.log,0.0
85,20,4.8,0.0,-1.9694376249681227,Done,2,C6_theta=85_phi=20_r=4.8_z=0.0.log,0.0
85,25,5.0,0.0,-1.9431769589718897,Done,2,C6_theta=85_phi=25_r=5.0_z=0.0.log,0.0
85,30,5.1,0.0,-1.8115435587242248,Done,1,C6_theta=85_phi=30_r=5.1_z=0.0.log,0.0
85,35,5.2,0.0,-1.680572181561729,Done,1,C6_theta=85_phi=35_r=5.2_z=0.0.log,0.0
85,40,5.2,0.0,-1.6412065968324896,Done,1,C6_theta=85_phi=40_r=5.2_z=0.0.log,0.0
85,45,5.1,0.0,-1.7092826466541735,Done,2,C6_theta=85_phi=45_r=5.1_z=0.0.log,0.0
85,50,5.1,0.0,-1.759694917476736,Done,2,C6_theta=85_phi=50_r=5.1_z=0.0.log,0.0
85,55,4.9,0.0,-2.0510164349980187,Done,2,C6_theta=85_phi=55_r=4.9_z=0.0.log,0.0
85,60,4.8,0.0,-2.317278340633493,Done,1,C6_theta=85_phi=60_r=4.8_z=0.0.log,0.0
85,65,4.6,0.0,-2.804949619690888,Done,1,C6_theta=85_phi=65_r=4.6_z=0.0.log,0.0
85,70,4.3,0.0,-3.598356948408764,Done,1,C6_theta=85_phi=70_r=4.3_z=0.0.log,0.0
85,75,4.0,0.0,-4.30610790711944,Done,2,C6_theta=85_phi=75_r=4.0_z=0.0.log,0.0
85,80,3.9,0.0,-4.55613612907473,Done,2,C6_theta=85_phi=80_r=3.9_z=0.0.log,0.0
85,85,4.0,0.0,-4.468646174820606,Done,2,C6_theta=85_phi=85_r=4.0_z=0.0.log,0.0
85,90,4.0,0.0,-4.446052049752325,Done,1,C6_theta=85_phi=90_r=4.0_z=0.0.log,0.0
90,0,4.6,0.0,-1.8672965672449209,Done,2,C6_theta=90_phi=0_r=4.6_z=0.0.log,0.0
90,5,4.5,0.0,-1.3695135920424946,Done,2,C6_theta=90_phi=5_r=4.5_z=0.0.log,0.0
90,10,4.5,0.0,-1.2720242660143413,Done,1,C6_theta=90_phi=10_r=4.5_z=0.0.log,0.0
90,15,4.7,0.0,-1.9596014057169668,Done,2,C6_theta=90_phi=15_r=4.7_z=0.0.log,0.0
90,20,4.9,0.0,-2.0493259230279364,Done,2,C6_theta=90_phi=20_r=4.9_z=0.0.log,0.0
90,25,5.0,0.0,-1.9359731441363688,Done,2,C6_theta=90_phi=25_r=5.0_z=0.0.log,0.0
90,30,5.1,0.0,-1.8033507882501,Done,2,C6_theta=90_phi=30_r=5.1_z=0.0.log,0.0
90,35,5.2,0.0,-1.6751724580535663,Done,1,C6_theta=90_phi=35_r=5.2_z=0.0.log,0.0
90,40,5.2,0.0,-1.635646230657585,Done,1,C6_theta=90_phi=40_r=5.2_z=0.0.log,0.0
90,45,5.2,0.0,-1.631276878528297,Done,2,C6_theta=90_phi=45_r=5.2_z=0.0.log,0.0
90,50,5.1,0.0,-1.7544068907154724,Done,2,C6_theta=90_phi=50_r=5.1_z=0.0.log,0.0
90,55,5.0,0.0,-1.931536020943895,Done,2,C6_theta=90_phi=55_r=5.0_z=0.0.log,0.0
90,60,4.8,0.0,-2.3093610469950363,Done,1,C6_theta=90_phi=60_r=4.8_z=0.0.log,0.0
90,65,4.6,0.0,-2.79720991133945,Done,1,C6_theta=90_phi=65_r=4.6_z=0.0.log,0.0
90,70,4.3,0.0,-3.605561390693765,Done,2,C6_theta=90_phi=70_r=4.3_z=0.0.log,0.0
90,75,4.0,0.0,-4.389709809387568,Done,2,C6_theta=90_phi=75_r=4.0_z=0.0.log,0.0
90,80,3.7,0.0,-4.354401704214979,Done,2,C6_theta=90_phi=80_r=3.7_z=0.0.log,0.0
90,85,3.8,0.0,-4.806971328856889,Done,1,C6_theta=90_phi=85_r=3.8_z=0.0.log,0.0
90,90,3.8,0.0,-4.816437317233067,Done,1,C6_theta=90_phi=90_r=3.8_z=0.0.log,0.0
