cx,cy,cz,a,b,theta,Rt,Rp,status
0.3,1.3,13.6,7.3,5.9,25,2.1,1.9,NotYet
0.3,1.4,11,7.3,5.9,25,2.2,2,NotYet
0.2,1.4,11.1,7.2,5.9,25,2.3,2.1,NotYet
