a,b,theta,A1,A2,phi_r,E,E_p1,E_p2,E_t1,E_t3,machine_type,status,file_name
5.8,8.2,61.5,5,-5,79.2,-51.36929892166518,-0.5039030802436173,-7.225896877120249,-9.12475468707271,-8.830094816396013,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=79.2_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,80.2,-51.67280040751211,-0.5029053390026093,-7.233659175690263,-9.290561654488556,-8.809274034574628,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=80.2_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,80.3,-51.69847811688669,-0.5027923876186833,-7.234481213497929,-9.305101061007008,-8.806864396319725,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=80.3_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,79.2,-51.53080744529143,-0.4613453518832102,-7.225896877120249,-9.164425869239494,-8.913735624402761,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=79.2_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,80.2,-51.792278311681,-0.4604291875148192,-7.233659175690263,-9.30085909354966,-8.901191699085757,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=80.2_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,80.3,-51.81436666380614,-0.4603225105674937,-7.234481213497929,-9.31273158278782,-8.899648025049828,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=80.3_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,79.2,-51.36434159101918,-0.5509224043926224,-7.080954617005773,-9.192149261012672,-8.858144513098523,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=79.2_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,80.3,-51.70244398061186,-0.5496862096479163,-7.089011845528148,-9.376938406028785,-8.835585529101081,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=80.3_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,79.2,-51.591450010892,-0.5039030802436173,-7.080954617005773,-9.24957270117011,-8.961294607026502,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=79.2_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,80.3,-51.8836061176844,-0.5027923876186833,-7.089011845528148,-9.401913303881884,-8.948085521813482,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=80.3_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,79.2,-51.58555141696706,-0.4613453518832102,-7.080954617005773,-9.24617159704212,-9.004304142552428,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=79.2_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,80.2,-51.8173912614584,-0.4604291875148192,-7.088252558140084,-9.360378416837191,-8.999635468237102,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=80.2_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,80.3,-51.83680642093532,-0.4603225105674937,-7.089011845528148,-9.37018012313638,-8.998888731235638,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=80.3_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,79.2,-51.43602833454497,-0.5509224043926224,-6.8436428853310645,-9.326379925129004,-8.997068952419795,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=79.2_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,80.3,-51.73487369669601,-0.5496862096479163,-6.851141629857011,-9.481556873186491,-8.985052135656588,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=80.3_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,79.2,-51.488450520671904,-0.5039030802436173,-6.8436428853310645,-9.338704221649095,-9.057975073112177,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=79.2_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,80.3,-51.7463069295045,-0.5027923876186833,-6.851141629857011,-9.465335739660077,-9.053883707616478,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=80.3_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,79.2,-51.33388225710951,-0.4613453518832102,-6.8436428853310645,-9.297131684259512,-9.064821207080968,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=79.2_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,80.2,-51.53822461375967,-0.4604291875148192,-6.850432543433271,-9.390950704342686,-9.067299871589055,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=80.2_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,80.3,-51.555205033160746,-0.4603225105674937,-6.851141629857011,-9.398857330088504,-9.067281046067365,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=80.3_cx=0_cy=0_cz=0.log
5.8,8.0,61.5,5,-5,217.0,-53.06431638263166,-0.4916038841474801,-7.23316971748136,-9.465166311827488,-9.342218277859502,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.0_phi_r=217_cx=0_cy=0_cz=0.log
5.8,8.0,61.5,5,-5,218.1,-53.00854329392314,-0.4941013738280162,-7.22552664601244,-9.393887450918555,-9.390756176202558,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.0_phi_r=218.1_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,217.0,-53.30317178927362,-0.4497238668845966,-7.23316971748136,-9.50715928117279,-9.461533029098064,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=217_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,218.1,-53.258355024969205,-0.4520519290817901,-7.22552664601244,-9.454536292236298,-9.497062645154074,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=218.1_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,217.0,-53.27960251295008,-0.4118222629185766,-7.23316971748136,-9.487913549295628,-9.506895726779476,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=217_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,218.1,-53.24478825880215,-0.4139683470129967,-7.22552664601244,-9.451436392962933,-9.531462743412703,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=218.1_cx=0_cy=0_cz=0.log
5.9,8.0,61.5,5,-5,217.0,-53.25632189307362,-0.4916038841474801,-7.085755068692379,-9.557052601361647,-9.493749392335303,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.0_phi_r=217_cx=0_cy=0_cz=0.log
5.9,8.0,61.5,5,-5,218.1,-53.22007691417821,-0.4941013738280162,-7.078683030907996,-9.50241530535277,-9.534838747000322,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.0_phi_r=218.1_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,217.0,-53.3141406646464,-0.4497238668845966,-7.085755068692379,-9.558815904310904,-9.56277549243532,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=217_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,218.1,-53.28596546547488,-0.4520519290817901,-7.078683030907996,-9.52029934024904,-9.591948432498612,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=218.1_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,217.0,-53.13798605743796,-0.4118222629185766,-7.085755068692379,-9.505734833539464,-9.56568086356856,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=217_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,218.1,-53.11731587769464,-0.4139683470129967,-7.078683030907996,-9.481186642195098,-9.584819918731228,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=218.1_cx=0_cy=0_cz=0.log
6.0,8.0,61.5,5,-5,217.0,-53.11864619888365,-0.4916038841474801,-6.844546499662101,-9.616195418639109,-9.606977296993136,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.0_phi_r=217_cx=0_cy=0_cz=0.log
6.0,8.0,61.5,5,-5,218.1,-53.09899258497171,-0.4941013738280162,-6.838189823320136,-9.576386184431612,-9.640818910906091,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.0_phi_r=218.1_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,217.0,-53.01544590410776,-0.4497238668845966,-6.844546499662101,-9.582341253990307,-9.631111331516877,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=217_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,218.1,-53.00154028297402,-0.4520519290817901,-6.838189823320136,-9.556412541191094,-9.65411584789399,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=218.1_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,217.0,-52.70417584409006,-0.4118222629185766,-6.844546499662101,-9.499466008506715,-9.596253150957637,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=217_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,218.1,-52.69567935843952,-0.4139683470129967,-6.838189823320136,-9.485529011464678,-9.61015249742195,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=218.1_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,79.3,-50.98565185838379,-0.5508157276781276,-7.22663733875379,-9.038515988038853,-8.676856874721125,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=79.3_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,80.4,-51.35531799844466,-0.5495669830124825,-7.235303251771256,-9.250802620896138,-8.641986143542454,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=80.4_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,79.3,-51.40358606795781,-0.503808953682892,-7.22663733875379,-9.143065429059789,-8.828281312482432,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=79.3_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,80.4,-51.72336516343057,-0.5026794356526807,-7.235303251771256,-9.319301612325944,-8.804398281965405,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=80.4_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,79.3,-51.56040081614629,-0.4612637757090851,-7.22663733875379,-9.179580235737376,-8.912719057872891,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=79.3_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,80.4,-51.83572710445151,-0.4602158340858295,-7.235303251771256,-9.32429031690117,-8.898054149467498,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=80.4_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,79.3,-51.39975825557485,-0.5508157276781276,-7.081663703196682,-9.210968285915442,-8.856431410997175,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=79.3_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,80.4,-51.727820485131815,-0.5495669830124825,-7.089783682953566,-9.391421336797066,-8.833138239802793,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=80.4_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,79.3,-51.6220850488171,-0.503808953682892,-7.081663703196682,-9.265178874717094,-8.960390992811881,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=79.3_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,80.4,-51.90551876672544,-0.5026794356526807,-7.089783682953566,-9.41375441767741,-8.946541847079061,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=80.4_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,79.3,-51.611969587858766,-0.4612637757090851,-7.081663703196682,-9.25898535118904,-9.004071963834576,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=79.3_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,80.4,-51.85558152105659,-0.4602158340858295,-7.089783682953566,-9.379699449753389,-8.998091793735512,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=80.4_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,79.3,-51.46747913444415,-0.5508157276781276,-6.844295495538972,-9.342331229127012,-8.996297114877962,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=79.3_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,80.4,-51.75716285197996,-0.5495669830124825,-6.851856991183013,-9.493573689600453,-8.98358376219403,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=80.4_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,79.3,-51.515621703118086,-0.503808953682892,-6.844295495538972,-9.351825455902144,-9.057880946435034,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=79.3_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,80.4,-51.765471084509045,-0.5026794356526807,-6.851856991183013,-9.475018218858168,-9.05318089656066,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=80.4_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,79.3,-51.35725072864443,-0.4612637757090851,-6.844295495538972,-9.307780528673902,-9.065285564400256,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=79.3_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,80.4,-51.57159559498541,-0.4602158340858295,-6.851856991183013,-9.406512952176854,-9.067212020047007,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=80.4_cx=0_cy=0_cz=0.log
5.8,8.0,61.5,5,-5,216.0,-53.07364118169062,-0.4891942458925769,-7.240643361816183,-9.509757172432728,-9.29722581070382,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.0_phi_r=216_cx=0_cy=0_cz=0.log
5.8,8.0,61.5,5,-5,217.1,-53.06141728721559,-0.4918423380004242,-7.232460631523281,-9.459719525184482,-9.346686148899607,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.0_phi_r=217.1_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,216.0,-53.30854327464476,-0.4474899311317131,-7.240643361816183,-9.537838245043533,-9.428300099330954,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=216_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,217.1,-53.30095040472224,-0.449943495565094,-7.232460631523281,-9.503256169031374,-9.464814906241372,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=217.1_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,216.0,-53.28102068672888,-0.4097389297094196,-7.240643361816183,-9.506575696985236,-9.4835523548536,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,217.1,-53.27797098760493,-0.4120167907094583,-7.232460631523281,-9.48533448332455,-9.509173588245176,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=217.1_cx=0_cy=0_cz=0.log
5.9,8.0,61.5,5,-5,216.0,-53.25229327846319,-0.4891942458925769,-7.0927706302609295,-9.588961484725589,-9.4552202783525,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.0_phi_r=216_cx=0_cy=0_cz=0.log
5.9,8.0,61.5,5,-5,217.1,-53.25495392153971,-0.4918423380004242,-7.085083632962778,-9.552998886676503,-9.497552103130149,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.0_phi_r=217.1_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,216.0,-53.30821696878411,-0.4474899311317131,-7.0927706302609295,-9.578758171992376,-9.535089751007035,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=216_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,217.1,-53.3131994002033,-0.449943495565094,-7.085083632962778,-9.556086235912517,-9.565486335661262,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=217.1_cx=0_cy=0_cz=0.log
6.0,8.0,61.5,5,-5,216.0,-53.10346045624465,-0.4891942458925769,-6.850940826698206,-9.636853047646582,-9.574742107884958,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.0_phi_r=216_cx=0_cy=0_cz=0.log
6.0,8.0,61.5,5,-5,217.1,-53.118545797420666,-0.4918423380004242,-6.843937814934179,-9.613365348777734,-9.610127396997996,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.0_phi_r=217.1_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,216.0,-53.000059359008446,-0.4474899311317131,-6.850940826698206,-9.59277674544137,-9.608822176232934,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=216_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,217.1,-53.01563415816054,-0.449943495565094,-6.843937814934179,-9.58065952756442,-9.633276241016574,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=217.1_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,216.0,-52.68811158766039,-0.4097389297094196,-6.850940826698206,-9.501066158874892,-9.582309878547676,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=216_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,217.1,-52.704602549551055,-0.4120167907094583,-6.843937814934179,-9.498763197101653,-9.597583472030236,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=217.1_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,79.4,-51.02425627107732,-0.5507153259823099,-7.2273903505411,-9.0599893797189,-8.67403307929635,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=79.4_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,80.5,-51.38320454303175,-0.5494352058740333,-7.236144115333445,-9.267613613745198,-8.6384093365632,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=80.5_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,79.4,-51.437032350106165,-0.5037148272385821,-7.2273903505411,-9.16099338955246,-8.826417607720941,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=79.4_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,80.5,-51.74747409764677,-0.5025664840359241,-7.236144115333445,-9.333144482807256,-8.80188196664676,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=80.5_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,79.4,-51.58925372594968,-0.4611821994185447,-7.2273903505411,-9.19440202205442,-8.911652290960774,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=79.4_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,80.5,-51.85644748527557,-0.4601154323900118,-7.236144115333445,-9.33555412152782,-8.896410073386505,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=80.5_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,79.4,-51.43420855421573,-0.5507153259823099,-7.082372789504007,-9.229366879095323,-8.854649282526225,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=79.4_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,80.5,-51.75236867670901,-0.5494352058740333,-7.0905555200297385,-9.40555913723074,-8.830634475219995,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=80.5_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,79.4,-51.651891774265096,-0.5037148272385821,-7.082372789504007,-9.280433643027209,-8.95942462736275,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=79.4_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,80.5,-51.92666585347615,-0.5025664840359241,-7.0905555200297385,-9.425275501213036,-8.944935421459377,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=80.5_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,79.4,-51.63763474719599,-0.4611821994185447,-7.082372789504007,-9.271472800173797,-9.003789584501646,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=79.4_cx=0_cy=0_cz=0.log
5.9,8.3,61.5,5,-5,80.5,-51.87369145895354,-0.4601154323900118,-7.0905555200297385,-9.388936397153884,-8.997238379903138,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.3_phi_r=80.5_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,79.4,-51.49805142218247,-0.5507153259823099,-6.844954381114803,-9.35789975244552,-8.995456251548603,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=79.4_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,5,-5,80.5,-51.77861114405096,-0.5494352058740333,-6.852572352509014,-9.505257925833575,-8.982040087808855,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.1_phi_r=80.5_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,79.4,-51.54201477346942,-0.5037148272385821,-6.844954381114803,-9.36460155947134,-9.057736618909985,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=79.4_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,5,-5,80.5,-51.783970079850405,-0.5025664840359241,-6.852572352509014,-9.48442459385842,-9.052421609521843,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.2_phi_r=80.5_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,79.4,-51.379954040749,-0.4611821994185447,-6.844954381114803,-9.318134443834424,-9.065705996006727,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=79.4_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,5,-5,80.5,-51.58738374616951,-0.4601154323900118,-6.852572352509014,-9.41391757002566,-9.067086518160067,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=6.0_b=8.3_phi_r=80.5_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,79.5,-51.06180647108704,-0.5506149247521535,-7.2281496378127486,-9.081004689913245,-8.671133983065374,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=79.5_cx=0_cy=0_cz=0.log
5.8,8.1,61.5,5,-5,80.6,-51.41018747282215,-0.5493034285027534,-7.236984978662804,-9.28402927541174,-8.634776053833775,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.1_phi_r=80.6_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,79.5,-51.46954991901293,-0.5036269759293646,-7.2281496378127486,-9.178513468708845,-8.82448487705551,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=79.5_cx=0_cy=0_cz=0.log
5.8,8.2,61.5,5,-5,80.6,-51.77074216934852,-0.5024409821489826,-7.236984978662804,-9.346648498205468,-8.799296625657007,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.2_phi_r=80.6_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,79.5,-51.61729087354615,-0.4610943479929119,-7.2281496378127486,-9.208866127533838,-8.910535323433578,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=79.5_cx=0_cy=0_cz=0.log
5.8,8.3,61.5,5,-5,80.6,-51.87645250326023,-0.4600087559083476,-7.236984978662804,-9.346510445931926,-8.894722071127035,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.8_b=8.3_phi_r=80.6_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,79.5,-51.467679938999936,-0.5506149247521535,-7.083088150946423,-9.247345040668732,-8.852791853132658,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=79.5_cx=0_cy=0_cz=0.log
5.9,8.1,61.5,5,-5,80.6,-51.77605090267025,-0.5493034285027534,-7.0913336323574185,-9.41933298157528,-8.828055408899672,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.1_phi_r=80.6_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,79.5,-51.68087018607184,-0.5036269759293646,-7.083088150946423,-9.2953181801131,-8.958401786047034,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=79.5_cx=0_cy=0_cz=0.log
5.9,8.2,61.5,5,-5,80.6,-51.94707247917541,-0.5024409821489826,-7.0913336323574185,-9.436482829740273,-8.94327879534103,3,Done,mono-C4-BTBT_theta=61.5_A1=5_A2=-5_a=5.9_b=8.2_phi_r=80.6_cx=0_cy=0_cz=0.log
