cx,cy,cz,a,b,theta,Rt,Rp,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
1.5,-0.9,13.1,7.3,5.9,25.5,2.1,1.9,-4.904129957314581,-0.225415397202596,-0.1058245415333658,-0.2880860759178176,-1.5151680757990107,-0.0482693241210654,-0.3366277394816279,-0.0875991410575807,-0.1630741612170823,-1.8900519624585288,-1.5037091155536473,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.5_cy=-0.9_cz=13.1.log
1.5,-0.9,13.2,7.3,5.9,25.5,2.1,1.9,-5.131997663585935,-0.7147903660079464,-0.098709832993336,-0.2705810570623725,-1.5569677718449384,-0.043854163843207,-0.3237211139639839,-0.082934231555555,-0.1557385694468394,-1.9522181230131537,-1.4367945867124945,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.5_cy=-0.9_cz=13.2.log
1.5,-0.9,13.3,7.3,5.9,25.5,2.1,1.9,-5.179600572097115,-1.0069464717525989,-0.0920757971471175,-0.2540712689515203,-1.544066166272387,-0.0398092344403266,-0.3111520884558558,-0.0785058936453424,-0.1486558640026487,-1.973962599586229,-1.3544157013529912,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.5_cy=-0.9_cz=13.3.log
1.5,-0.8,13.1,7.3,5.9,25.5,2.1,1.9,-4.8662509436835535,-0.3901016316376626,-0.1021749431965872,-0.3152145883068442,-1.4207591961603612,-0.0462675673188641,-0.3575250776484608,-0.0865436691674403,-0.1674773988197557,-1.819633417762816,-1.4765749557991512,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.5_cy=-0.8_cz=13.1.log
1.5,-0.8,13.2,7.3,5.9,25.5,2.1,1.9,-5.121532051824033,-0.8364996954333037,-0.0953990903217345,-0.2959136356366798,-1.4967418721644208,-0.0420607401756569,-0.3436684017069638,-0.0819490408757701,-0.1599196684546768,-1.919250630249735,-1.4052709945244717,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.5_cy=-0.8_cz=13.2.log
1.5,-0.8,13.3,7.3,5.9,25.5,2.1,1.9,-5.19243503396865,-1.0974911446683109,-0.0890988898463547,-0.2775351228192448,-1.5088151643285528,-0.0381902586668729,-0.3302346675191074,-0.0775872189551591,-0.1526167070842348,-1.9699000998516567,-1.3216483841533773,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.5_cy=-0.8_cz=13.3.log
1.5,-0.7,13.1,7.3,5.9,25.5,2.1,1.9,-4.750580142834224,-0.5187223564134911,-0.0986307668499648,-0.3451104196719825,-1.320111612440087,-0.0443436214700341,-0.380092847160995,-0.0854580769082531,-0.1718774989712983,-1.6947413574089296,-1.4449973975424657,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.5_cy=-0.7_cz=13.1.log
1.5,-0.7,13.2,7.3,5.9,25.5,2.1,1.9,-5.046218301460613,-0.929481617291458,-0.0922012992668896,-0.3236796982819214,-1.431003924459219,-0.0403062223922461,-0.3652359204133972,-0.0809312195633538,-0.1641013952321373,-1.839207337005064,-1.371024008607492,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.5_cy=-0.7_cz=13.2.log
1.5,-0.7,13.3,7.3,5.9,25.5,2.1,1.9,-5.150630945514422,-1.164569453569129,-0.0862248940393328,-0.3034726212499663,-1.468441171105951,-0.0366290137171745,-0.3507517346879467,-0.0766321485862135,-0.1565932380617596,-1.925241468125023,-1.2871196465566754,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.5_cy=-0.7_cz=13.3.log
1.6,-0.9,13.1,7.3,5.9,25.5,2.1,1.9,-4.892916353419423,-0.5101643749512732,-0.1060127943055704,-0.2773041991749778,-1.6420970334438607,-0.0463491437258198,-0.329820510931313,-0.0849297134554945,-0.1563936896855011,-1.7218592020799406,-1.473859719932079,3,Done,tetracene_a=7.3_b=5.9_theta=25.5_Rt=2.1_Rp=1.9_cx=1.6_cy=-0.9_cz=13.1.log
