cx,cy,cz,a,b,theta,Rt,Rp,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.0,-2.0,16.2,7.2,6.0,25,-0.2,-0.6,-3.2873040066333488,-0.930396526819095,-0.815105369547382,-0.036847387207672,-0.930396526819095,-0.815105369547382,-0.036847387207672,-0.5807699175784364,-0.1143216544296592,-0.1286182146286592,-0.6812449364224449,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=0.0_cy=-2.0_cz=16.2.log
0.0,-1.9,16.2,7.2,6.0,25,-0.2,-0.6,-3.281647631432861,-0.9604203701019288,-0.7832943776156753,-0.0384475376922637,-0.9604203701019288,-0.7832943776156753,-0.0384475376922637,-0.573460053652525,-0.1191735618049278,-0.1342626671539619,-0.6725890634115785,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=0.0_cy=-1.9_cz=16.2.log
0.0,-1.8,16.2,7.2,6.0,25,-0.2,-0.6,-3.2695366884581745,-0.9902998865582048,-0.746223596855998,-0.0401367945596575,-0.9902998865582048,-0.746223596855998,-0.0401367945596575,-0.5654768714448437,-0.1241967792157083,-0.1400890974327922,-0.6631136623909697,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=0.0_cy=-1.8_cz=16.2.log
0.0,-1.7,16.2,7.2,6.0,25,-0.2,-0.6,-3.251222808845341,-1.0180019428953528,-0.7061282177455723,-0.0419176679570227,-1.0180019428953528,-0.7061282177455723,-0.0419176679570227,-0.5568642967846245,-0.1293712265323847,-0.1460975058143958,-0.6528419511159882,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=0.0_cy=-1.7_cz=16.2.log
0.0,-1.6,16.2,7.2,6.0,25,-0.2,-0.6,-3.2263056420488283,-1.0409939093515277,-0.665076513774693,-0.0437863927800208,-1.0409939093515277,-0.665076513774693,-0.0437863927800208,-0.5476806878577918,-0.1346906288526952,-0.152303579612635,-0.6417739298194647,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=0.0_cy=-1.6_cz=16.2.log
0.0,-1.5,16.1,7.2,6.0,25,-0.2,-0.6,-3.3895862539066,-1.0772200615610927,-0.6827321350574493,-0.0484575771261006,-1.0772200615610927,-0.6827321350574493,-0.0484575771261006,-0.5823675581486896,-0.1491528518963605,-0.1688886688789352,-0.6807674012379721,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=0.0_cy=-1.5_cz=16.1.log
0.0,-1.4,16.1,7.2,6.0,25,-0.2,-0.6,-3.328930509625934,-1.0692732748575509,-0.6393937843386084,-0.0506739425472915,-1.0692732748575509,-0.6393937843386084,-0.0506739425472915,-0.5711376391118392,-0.1552503667771816,-0.1760347525123506,-0.6671667494811118,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=0.0_cy=-1.4_cz=16.1.log
1.9,-1.3,16.1,7.2,6.0,25,-0.2,-0.6,-3.357136770617217,-0.9800419805105776,-0.4256086575333029,-0.0234776590950787,-1.0800062059424818,-0.3637524866499007,-0.0676832285244017,-0.1971460717031732,-0.0920161838876083,-0.2844458904583007,-1.3132435154402629,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.9_cy=-1.3_cz=16.1.log
1.8,-1.2,16.1,7.2,6.0,25,-0.2,-0.6,-3.441977377573494,-1.024617153452709,-0.4155823027249425,-0.0261495967861264,-1.1377860717475414,-0.3498525127070024,-0.0703338307794183,-0.2050991333089769,-0.0974560680333525,-0.2978909198427573,-1.329370522289537,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.8_cy=-1.2_cz=16.1.log
1.8,-1.1,16.1,7.2,6.0,25,-0.2,-0.6,-3.4491551510291174,-1.0725990778300911,-0.3937826054170728,-0.0275752993766218,-1.1576241729781032,-0.3237462141551077,-0.0731990416534245,-0.2024912019260227,-0.0999209273140877,-0.3161978964926675,-1.3062819195911288,3,Done,pentacene_a=7.2_b=6.0_theta=25_Rt=-0.2_Rp=-0.6_cx=1.8_cy=-1.1_cz=16.1.log
