X,Y,Z,R
0.0,1.2343407272,-0.712651264,1.7
0.0,1.2343417331,0.7126517649,1.7
0.0,-1.14521e-05,-1.4252981643,1.7
0.0,1.5828e-05,1.4252964164,1.7
0.0,-1.2343423553,-0.712651264,1.7
0.0,-1.2343423553,0.7126467772,1.7
0.0,2.4632075419,-1.4221298086,1.7
0.0,3.6794498007,-0.6846913378,1.7
0.0,2.4632236342,1.4221469866,1.7
0.0,3.6794578743,0.6847212118,1.7
0.0,2.4326806579,-2.8441401074,1.7
0.0,-1.95624e-05,-2.8442866287,1.7
0.0,1.2467230149,-3.5288474113,1.7
0.0,-1.2467893861,-3.528860984,1.7
0.0,-2.4632271619,-1.422141876,1.7
0.0,-2.4327272365,-2.8441549785,1.7
0.0,-3.6794502235,-0.6847243654,1.7
0.0,-2.4632117855,1.4221335107,1.7
0.0,-3.6794423947,0.6846949161,1.7
0.0,2.39109e-05,2.8442863658,1.7
0.0,-1.2467256577,3.5288522943,1.7
0.0,-2.4326750719,2.8441411647,1.7
0.0,2.4327249951,2.8441480741,1.7
0.0,1.2467794896,3.528855974,1.7
0.0,-1.2439989874,-4.6138170332,1.2
0.0,-3.3737249212,-3.3842159155,1.2
0.0,-4.6176597621,-1.2296176571,1.2
0.0,-4.6176417466,1.2295852137,1.2
0.0,-3.373666687,3.3841974558,1.2
0.0,-1.2439322178,4.6138085264,1.2
0.0,1.2440039257,4.6138246378,1.2
0.0,3.373723174,3.3842109451,1.2
0.0,4.6176597065,1.2296278573,1.2
0.0,4.6176475379,-1.229588686,1.2
0.0,3.3736652553,-3.3842091683,1.2
0.0,1.2439201575,-4.6138034427,1.2
