theta,A2,phi,a,b,z,status
30.0,-12.0,0.0,8.0,6.0,-2.0,NotYet
30.0,-12.0,0.0,8.0,6.0,-2.0,NotYet
30.0,-12.0,10.0,8.0,6.0,-2.0,NotYet
30.0,-12.0,10.0,8.0,6.0,-2.0,NotYet
30.0,-12.0,20.0,8.0,6.0,-2.0,NotYet
30.0,-12.0,20.0,8.0,6.0,-2.0,NotYet
30.0,-12.0,30.0,8.0,6.0,-2.0,NotYet
30.0,-12.0,30.0,8.0,6.0,-2.0,NotYet
30.0,-12.0,40.0,8.0,6.0,-2.0,NotYet
30.0,-12.0,40.0,8.0,6.0,-2.0,NotYet
30.0,-20.0,10.0,8.0,6.0,-1.8,NotYet
30.0,-20.0,10.0,8.0,6.0,-1.8,NotYet
30.0,-18.0,0.0,8.0,6.0,-1.8,NotYet
30.0,-18.0,0.0,8.0,6.0,-1.8,NotYet
30.0,-18.0,10.0,8.0,6.0,-1.8,NotYet
30.0,-18.0,20.0,8.0,6.0,-1.8,NotYet
30.0,-18.0,10.0,8.0,6.0,-1.8,NotYet
30.0,-18.0,20.0,8.0,6.0,-1.8,NotYet
30.0,-16.0,0.0,8.0,6.0,-1.8,NotYet
30.0,-16.0,0.0,8.0,6.0,-1.8,NotYet
30.0,-16.0,10.0,8.0,6.0,-1.8,NotYet
30.0,-16.0,10.0,8.0,6.0,-1.8,NotYet
30.0,-16.0,20.0,8.0,6.0,-1.8,NotYet
30.0,-16.0,20.0,8.0,6.0,-1.8,NotYet
30.0,-16.0,30.0,8.0,6.0,-1.8,NotYet
30.0,-16.0,30.0,8.0,6.0,-1.8,NotYet
30.0,-14.0,0.0,8.0,6.0,-1.8,NotYet
30.0,-14.0,0.0,8.0,6.0,-1.8,NotYet
30.0,-14.0,10.0,8.0,6.0,-1.8,NotYet
30.0,-14.0,10.0,8.0,6.0,-1.8,NotYet
30.0,-14.0,20.0,8.0,6.0,-1.8,NotYet
30.0,-14.0,20.0,8.0,6.0,-1.8,NotYet
30.0,-14.0,30.0,8.0,6.0,-1.8,NotYet
30.0,-14.0,30.0,8.0,6.0,-1.8,NotYet
30.0,-14.0,40.0,8.0,6.0,-1.8,NotYet
30.0,-14.0,40.0,8.0,6.0,-1.8,NotYet
30.0,-12.0,0.0,8.0,6.0,-1.8,NotYet
30.0,-12.0,0.0,8.0,6.0,-1.8,NotYet
30.0,-12.0,10.0,8.0,6.0,-1.8,NotYet
30.0,-12.0,10.0,8.0,6.0,-1.8,NotYet
30.0,-12.0,20.0,8.0,6.0,-1.8,NotYet
30.0,-12.0,20.0,8.0,6.0,-1.8,NotYet
30.0,-12.0,30.0,8.0,6.0,-1.8,NotYet
30.0,-12.0,30.0,8.0,6.0,-1.8,NotYet
30.0,-12.0,40.0,8.0,6.0,-1.8,NotYet
30.0,-12.0,40.0,8.0,6.0,-1.8,NotYet
30.0,-20.0,0.0,8.0,6.0,-1.6,NotYet
30.0,-20.0,10.0,8.0,6.0,-1.6,NotYet
30.0,-20.0,0.0,8.0,6.0,-1.6,NotYet
30.0,-20.0,10.0,8.0,6.0,-1.6,NotYet
30.0,-18.0,0.0,8.0,6.0,-1.6,NotYet
30.0,-18.0,0.0,8.0,6.0,-1.6,NotYet
30.0,-18.0,10.0,8.0,6.0,-1.6,NotYet
30.0,-18.0,20.0,8.0,6.0,-1.6,NotYet
30.0,-18.0,10.0,8.0,6.0,-1.6,NotYet
30.0,-18.0,20.0,8.0,6.0,-1.6,NotYet
30.0,-16.0,0.0,8.0,6.0,-1.6,NotYet
30.0,-16.0,0.0,8.0,6.0,-1.6,NotYet
30.0,-16.0,10.0,8.0,6.0,-1.6,NotYet
30.0,-16.0,10.0,8.0,6.0,-1.6,NotYet
30.0,-16.0,20.0,8.0,6.0,-1.6,NotYet
30.0,-16.0,20.0,8.0,6.0,-1.6,NotYet
30.0,-16.0,30.0,8.0,6.0,-1.6,NotYet
30.0,-16.0,30.0,8.0,6.0,-1.6,NotYet
30.0,-14.0,0.0,8.0,6.0,-1.6,NotYet
30.0,-14.0,0.0,8.0,6.0,-1.6,NotYet
30.0,-14.0,10.0,8.0,6.0,-1.6,NotYet
30.0,-14.0,10.0,8.0,6.0,-1.6,NotYet
30.0,-14.0,20.0,8.0,6.0,-1.6,NotYet
30.0,-14.0,20.0,8.0,6.0,-1.6,NotYet
30.0,-14.0,30.0,8.0,6.0,-1.6,NotYet
30.0,-14.0,30.0,8.0,6.0,-1.6,NotYet
30.0,-12.0,0.0,8.0,6.0,-1.6,NotYet
30.0,-12.0,0.0,8.0,6.0,-1.6,NotYet
30.0,-12.0,10.0,8.0,6.0,-1.6,NotYet
30.0,-12.0,10.0,8.0,6.0,-1.6,NotYet
30.0,-12.0,20.0,8.0,6.0,-1.6,NotYet
30.0,-12.0,20.0,8.0,6.0,-1.6,NotYet
30.0,-12.0,30.0,8.0,6.0,-1.6,NotYet
30.0,-12.0,30.0,8.0,6.0,-1.6,NotYet
30.0,-12.0,40.0,8.0,6.0,-1.6,NotYet
30.0,-12.0,40.0,8.0,6.0,-1.6,NotYet
30.0,-20.0,0.0,8.0,6.0,-1.4,NotYet
30.0,-20.0,0.0,8.0,6.0,-1.4,NotYet
30.0,-18.0,0.0,8.0,6.0,-1.4,NotYet
30.0,-18.0,0.0,8.0,6.0,-1.4,NotYet
30.0,-18.0,10.0,8.0,6.0,-1.4,NotYet
30.0,-18.0,20.0,8.0,6.0,-1.4,NotYet
30.0,-18.0,10.0,8.0,6.0,-1.4,NotYet
30.0,-18.0,20.0,8.0,6.0,-1.4,NotYet
30.0,-16.0,0.0,8.0,6.0,-1.4,NotYet
30.0,-16.0,0.0,8.0,6.0,-1.4,NotYet
30.0,-16.0,10.0,8.0,6.0,-1.4,NotYet
30.0,-16.0,10.0,8.0,6.0,-1.4,NotYet
30.0,-16.0,20.0,8.0,6.0,-1.4,NotYet
30.0,-16.0,20.0,8.0,6.0,-1.4,NotYet
30.0,-16.0,30.0,8.0,6.0,-1.4,NotYet
30.0,-16.0,30.0,8.0,6.0,-1.4,NotYet
30.0,-14.0,0.0,8.0,6.0,-1.4,NotYet
30.0,-14.0,0.0,8.0,6.0,-1.4,NotYet
30.0,-14.0,10.0,8.0,6.0,-1.4,NotYet
30.0,-14.0,10.0,8.0,6.0,-1.4,NotYet
30.0,-14.0,20.0,8.0,6.0,-1.4,NotYet
30.0,-14.0,20.0,8.0,6.0,-1.4,NotYet
30.0,-14.0,30.0,8.0,6.0,-1.4,NotYet
30.0,-14.0,30.0,8.0,6.0,-1.4,NotYet
30.0,-12.0,0.0,8.0,6.0,-1.4,NotYet
30.0,-12.0,0.0,8.0,6.0,-1.4,NotYet
30.0,-12.0,10.0,8.0,6.0,-1.4,NotYet
30.0,-12.0,10.0,8.0,6.0,-1.4,NotYet
30.0,-12.0,20.0,8.0,6.0,-1.4,NotYet
30.0,-12.0,20.0,8.0,6.0,-1.4,NotYet
30.0,-12.0,30.0,8.0,6.0,-1.4,NotYet
30.0,-12.0,30.0,8.0,6.0,-1.4,NotYet
30.0,-18.0,0.0,8.0,6.0,-1.2,NotYet
30.0,-18.0,0.0,8.0,6.0,-1.2,NotYet
30.0,-18.0,10.0,8.0,6.0,-1.2,NotYet
30.0,-18.0,10.0,8.0,6.0,-1.2,NotYet
30.0,-16.0,0.0,8.0,6.0,-1.2,NotYet
30.0,-16.0,0.0,8.0,6.0,-1.2,NotYet
30.0,-16.0,10.0,8.0,6.0,-1.2,NotYet
30.0,-16.0,10.0,8.0,6.0,-1.2,NotYet
30.0,-16.0,20.0,8.0,6.0,-1.2,NotYet
30.0,-16.0,20.0,8.0,6.0,-1.2,NotYet
30.0,-14.0,0.0,8.0,6.0,-1.2,NotYet
30.0,-14.0,0.0,8.0,6.0,-1.2,NotYet
30.0,-14.0,10.0,8.0,6.0,-1.2,NotYet
30.0,-14.0,10.0,8.0,6.0,-1.2,NotYet
30.0,-14.0,20.0,8.0,6.0,-1.2,NotYet
30.0,-14.0,20.0,8.0,6.0,-1.2,NotYet
30.0,-12.0,20.0,8.0,6.0,-1.2,NotYet
30.0,-12.0,20.0,8.0,6.0,-1.2,NotYet
30.0,-12.0,30.0,8.0,6.0,-1.2,NotYet
30.0,-12.0,30.0,8.0,6.0,-1.2,NotYet
30.0,-18.0,0.0,8.0,6.0,-1.0,NotYet
30.0,-18.0,0.0,8.0,6.0,-1.0,NotYet
30.0,-16.0,0.0,8.0,6.0,-1.0,NotYet
30.0,-16.0,0.0,8.0,6.0,-1.0,NotYet
30.0,-16.0,10.0,8.0,6.0,-1.0,NotYet
30.0,-16.0,10.0,8.0,6.0,-1.0,NotYet
30.0,-14.0,10.0,8.0,6.0,-1.0,NotYet
30.0,-14.0,10.0,8.0,6.0,-1.0,NotYet
30.0,-14.0,20.0,8.0,6.0,-1.0,NotYet
30.0,-14.0,20.0,8.0,6.0,-1.0,NotYet
