cx,cy,cz,a,b,theta,Rt,Rp,status
0.4,1.4,11,7.2,5.9,25,2.2,2.1,NotYet
0.4,1.4,11,7.2,5.9,25,2.2,2.2,Done
0.4,1.4,11,7.2,5.9,25,2.3,2.1,Done
0.2,1.4,11,7.2,5.9,25,2.3,2.2,Done
0.2,1.4,11,7.2,5.9,25,2.3,2.3,Done
0.2,1.4,11,7.2,5.9,25,2.4,2.2,Done
0.2,1.4,11,7.2,5.9,25,2.4,2.3,Done
0.2,1.4,11,7.2,5.9,25,2.4,2.4,NotYet
0.2,1.4,11,7.2,5.9,25,2.5,2.3,NotYet
0.2,1.4,11,7.2,5.9,25,2.5,2.4,NotYet
