a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.1,8.3,65,0,30,-55.074883522931486,-0.57604288472794,-7.2040607838425785,-9.878669046447612,2,Done,tetracene_A1=0_A2=30_theta=65_a=6.1_b=8.3_cx=0_cy=0_cz=0.log
6.1,8.1,65,0,26,-53.891715929377824,-0.5591691409936175,-7.204207621398382,-9.591240601148456,2,Done,tetracene_A1=0_A2=26_theta=65_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.3,65,0,28,-54.383718909462914,-0.5271598558174446,-7.204208876239136,-9.730245361337438,2,Done,tetracene_A1=0_A2=28_theta=65_a=6.1_b=8.3_cx=0_cy=0_cz=0.log
6.1,8.4,65,0,30,-54.947579314000905,-0.5373405780410394,-7.2040607838425785,-9.866194147558415,2,Done,tetracene_A1=0_A2=30_theta=65_a=6.1_b=8.4_cx=0_cy=0_cz=0.log
5.9,8.8,65,0,34,-55.59045326989144,-0.497595349792391,-7.570596905075945,-9.863517190038692,1,Done,tetracene_A1=0_A2=34_theta=65_a=5.9_b=8.8_cx=0_cy=0_cz=0.log
5.9,8.2,65,0,26,-54.3964059058344,-0.5205007195472717,-7.57004783366574,-9.553827199852094,2,Done,tetracene_A1=0_A2=26_theta=65_a=5.9_b=8.2_cx=0_cy=0_cz=0.log
5.8,8.2,65,0,28,-53.92128168907948,-0.5656990099232644,-7.380227941321209,-9.507356946647633,2,Done,tetracene_A1=0_A2=28_theta=65_a=5.8_b=8.2_cx=0_cy=0_cz=0.log
6.0,8.4,65,0,32,-55.921896521234885,-0.5904191388981417,-7.479495003237389,-9.945517059240956,1,Done,tetracene_A1=0_A2=32_theta=65_a=6_b=8.4_cx=0_cy=0_cz=0.log
5.8,8.3,65,0,30,-54.520174723584205,-0.57604288472794,-7.38037979870569,-9.651832339179236,2,Done,tetracene_A1=0_A2=30_theta=65_a=5.8_b=8.3_cx=0_cy=0_cz=0.log
6.0,8.2,65,0,26,-54.3617259382736,-0.5205007195472717,-7.479394601657987,-9.59048382396577,2,Done,tetracene_A1=0_A2=26_theta=65_a=6_b=8.2_cx=0_cy=0_cz=0.log
