cx,cy,cz,a,b,theta,Rt,Rp,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
-2.3,1.2,13.4,7.3,5.9,25,2.1,1.9,-3.727544942055829,-1.1710415916750208,-0.0093837846070528,-0.7874748492613435,-1.1799534887541083,-0.044373742188327,-0.9966741329990328,-0.0703162605059333,-1.117532558972016,-0.3315166705287993,-0.1137286573066376,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-2.3_cy=1.2_cz=13.4.log
-2.2,1.0,13.3,7.3,5.9,25,2.1,1.9,-3.929352785635274,-1.328441180055961,-0.0120682724518701,-0.7681375009706244,-1.3965034246211872,-0.0496084303595125,-0.9476141462801024,-0.0831739404820837,-1.107304145989474,-0.3586935010971501,-0.1289947206969373,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-2.2_cy=1.0_cz=13.3.log
-2.1,0.8,13.3,7.3,5.9,25,2.1,1.9,-3.962255017715506,-1.4430345462169498,-0.0140587340574711,-0.7163679260993376,-1.493959492770955,-0.0529028582386672,-0.8850564192980528,-0.0903193968697451,-1.05295550491428,-0.3753494991105981,-0.1409406284801662,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-2.1_cy=0.8_cz=13.3.log
-2.0,0.7,13.2,7.3,5.9,25,2.1,1.9,-4.212836075690575,-1.5401743493275717,-0.0169578302884474,-0.7346623525954783,-1.66726018441841,-0.0574748958460986,-0.8980898018926382,-0.102689501363784,-1.0862116523785517,-0.4096554707502946,-0.1569697440136224,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-2.0_cy=0.7_cz=13.2.log
-1.9,0.5,13.1,7.3,5.9,25,2.1,1.9,-4.332132001931313,-1.5951793658314273,-0.0213692255783826,-0.7064746033865958,-1.7513615847565234,-0.0648280582390725,-0.8623154569650069,-0.121262542437762,-1.0906130074872635,-0.4401530842296779,-0.1793392203981056,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-1.9_cy=0.5_cz=13.1.log
-1.8,0.5,13.2,7.3,5.9,25,2.1,1.9,-4.189096117392182,-1.5376718392362818,-0.0206651593325659,-0.707295386469923,-1.6535666612908244,-0.061203560209833,-0.8513440720271319,-0.1104737629648298,-1.0256098741665485,-0.4567745690583251,-0.180364571919199,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-1.8_cy=0.5_cz=13.2.log
-1.7,0.6,13.3,7.3,5.9,25,2.1,1.9,-4.086277349328157,-1.440525761223398,-0.0191541152307763,-0.753077261033468,-1.5711708331946284,-0.0556639020796865,-0.900759229552932,-0.0976041604881174,-0.960180661524646,-0.4815737644676119,-0.1767432116903364,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-1.7_cy=0.6_cz=13.3.log
-1.6,0.6,13.3,7.3,5.9,25,2.1,1.9,-4.065024212701246,-1.3485277751460671,-0.020209587062709,-0.7842983935261145,-1.515780525514856,-0.0552899061003699,-0.9353124401532114,-0.0974497929564677,-0.9356525506009348,-0.5172715532244183,-0.1849410021677613,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-1.6_cy=0.6_cz=13.3.log
-1.5,0.7,13.4,7.3,5.9,25,2.1,1.9,-3.980643570714165,-1.2808834521565586,-0.0188391051487997,-0.8343536112224683,-1.453129927162081,-0.0500752978259697,-0.9860478786285968,-0.086507901083678,-0.8553864915156737,-0.5468247642857023,-0.1802597777568735,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-1.5_cy=0.7_cz=13.4.log
-1.4,0.7,13.5,7.3,5.9,25,2.1,1.9,-3.8139467939035967,-1.244396255700849,-0.0183471373748034,-0.8279781094752252,-1.3677408762741834,-0.0468197760637849,-0.9639896471053362,-0.0797082027420401,-0.7530992238898762,-0.5667507167672738,-0.1797527495073154,3,Done,tetracene_a=7.3_b=5.9_theta=25_Rt=2.1_Rp=1.9_cx=-1.4_cy=0.7_cz=13.5.log
