cx,cy,cz,a,b,theta,A1,A2,status
0,4.9,7,6,8,68,-12,29,InProgress
0,4.9,7,6.1,8,68,-12,29,InProgress
0,4.9,7,6.1,8.1,68,-12,29,InProgress
0,4.9,7,6.1,8.2,68,-12,29,InProgress
0,4.9,7,6.2,8,68,-12,29,InProgress
0,4.9,7,6.1,8.2,70,-12,29,InProgress
