cx,cy,cz,a,b,theta,Rt,Rp,status
-2.7,0,9.4,7.6,7.8,18,1,0,NotYet
-2.7,0,9.4,7.7,7.7,19,1,0,NotYet
-2.7,0,9.3,8,7.5,21,1,0,NotYet
-2.7,0,9.3,8.1,7.4,22,1,0,NotYet
-2.7,0,9.2,8.3,7.3,23,1,0,NotYet
-2.7,0,9.2,8.4,7.2,24,1,0,NotYet
