X,Y,Z,R
0.0,1.207388431031227,0.6970911618097361,1.7
0.0,1.2073892533723798,-0.6970874270033849,1.7
0.0,-2.1879609553829423e-06,1.394169046175788,1.7
0.0,2.451225086169962e-06,-1.3941702559553573,1.7
0.0,-1.20738758795003,0.6970892560344919,1.7
0.0,-1.20738758795003,-0.6970874270033849,1.7
0.0,-2.146524970792444,1.2392820112549365,1.2
0.0,-2.146519484301667,-1.2392896646785991,1.2
0.0,-5.327152192083656e-06,-2.478584283732092,1.2
0.0,2.1465240654625264,-1.2392812871026038,1.2
0.0,2.146519159146677,1.2392922334121712,1.2
0.0,3.7858694143845558e-06,2.478576636788282,1.2
