cx,cy,cz,a,b,theta,Rt,Rp,E,E_i01,E_ip1,E_ip2,E_i02,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
1.6,-0.7,10.6,7.4,5.8,25,1.7,1.5,-5.08846353,-0.64476025,-0.137241457,-0.284779098,-1.458872899,-0.069556973,-0.338859165,-0.102114075,-0.163168915,-1.883934995,-1.472210624,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.6_cy=-0.7_cz=10.6.log
1.7,-0.9,10.9,7.4,5.8,25,1.7,1.5,-5.079310669,-1.267717037,-0.120485685,-0.188663392,-1.541908787,-0.055294926,-0.260889793,-0.086364829,-0.130028857,-1.79783874,-1.347598433,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.7_cy=-0.9_cz=10.9.log
1.5,-0.9,10.8,7.4,5.8,25,1.7,1.5,-5.069257959,-0.924592059,-0.129499239,-0.217851392,-1.553178866,-0.065781873,-0.282020564,-0.097562745,-0.14793611,-1.840772975,-1.396524133,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.5_cy=-0.9_cz=10.8.log
1.6,-0.9,10.6,7.4,5.8,25,1.7,1.5,-5.066418476,-0.311026587,-0.148480161,-0.238196521,-1.621543571,-0.077207575,-0.300682712,-0.104703809,-0.155134277,-1.9441998,-1.513812027,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.6_cy=-0.9_cz=10.6.log
1.7,-0.7,10.6,7.4,5.8,25,1.7,1.5,-5.062881202,-0.943043363,-0.136657873,-0.273588085,-1.625478059,-0.066982927,-0.331193503,-0.098430591,-0.155950668,-1.704693038,-1.415335,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.7_cy=-0.7_cz=10.6.log
1.5,-0.9,10.7,7.4,5.8,25,1.7,1.5,-5.060958512,-0.557402073,-0.138915654,-0.23216113,-1.541090514,-0.072582827,-0.294128997,-0.102982549,-0.154886411,-1.906729923,-1.478219032,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.5_cy=-0.9_cz=10.7.log
1.5,-0.7,10.9,7.4,5.8,25,1.7,1.5,-5.057397392,-1.252424619,-0.112177453,-0.241421922,-1.464673601,-0.054090107,-0.304313485,-0.090191385,-0.14859374,-1.863011929,-1.241049745,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.5_cy=-0.7_cz=10.9.log
1.8,-0.7,10.8,7.4,5.8,25,1.7,1.5,-5.053773522,-1.448009446,-0.119293416,-0.228910628,-1.632038048,-0.053133782,-0.298497722,-0.085774342,-0.136627125,-1.619584485,-1.32184605,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.8_cy=-0.7_cz=10.8.log
1.6,-0.9,10.9,7.4,5.8,25,1.7,1.5,-5.047123171,-1.206203487,-0.120705313,-0.196568762,-1.541387954,-0.057358179,-0.265720365,-0.089354914,-0.135513294,-1.794529253,-1.33375368,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.6_cy=-0.9_cz=10.9.log
1.8,-0.7,10.7,7.4,5.8,25,1.7,1.5,-5.029935672,-1.374353577,-0.127315504,-0.245239693,-1.700124138,-0.058561743,-0.310838334,-0.09021523,-0.142718992,-1.551335242,-1.337449714,3,Done,anthracene_a=7.4_b=5.8_theta=25_Rt=1.7_Rp=1.5_cx=1.8_cy=-0.7_cz=10.7.log
