cx,cy,cz,a,b,theta,Rt,Rp,status
1.6,-0.8,10.8,7.4,5.8,25,1.8,1.6,Done
1.6,-0.8,10.8,7.4,5.8,25,1.9,1.6,Done
1.6,-0.8,10.8,7.4,5.8,25,1.9,1.7,Done
1.6,-0.8,10.8,7.3,5.8,25,2,1.7,NotYet
1.6,-0.8,11,7.3,5.8,25,2,1.8,NotYet
1.5,-0.9,10.9,7.3,5.9,25,2.1,1.9,NotYet
