a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
5.9,8,73,-15,29,-27.42589056,-0.196834827,-3.885594003,-4.815258226,3,Done,naphthalene_A2=29_theta=73_A1=-15_a=5.9_b=8_cx=0_cy=0_cz=0.log
5.9,8.1,73,-15,29,-27.38078389,-0.182009903,-3.885594003,-4.811394019,3,Done,naphthalene_A2=29_theta=73_A1=-15_a=5.9_b=8.1_cx=0_cy=0_cz=0.log
6,7.9,73,-15,29,-27.25355373,-0.212890298,-3.787150235,-4.813368166,3,Done,naphthalene_A2=29_theta=73_A1=-15_a=6.0_b=7.9_cx=0_cy=0_cz=0.log
6,8,73,-15,29,-27.30451758,-0.196834827,-3.787150235,-4.834136864,3,Done,naphthalene_A2=29_theta=73_A1=-15_a=6.0_b=8_cx=0_cy=0_cz=0.log
6,8.1,73,-15,29,-27.1939089,-0.182009903,-3.787150235,-4.813897157,3,Done,naphthalene_A2=29_theta=73_A1=-15_a=6.0_b=8.1_cx=0_cy=0_cz=0.log
5.8,7.9,73,-14,29,-26.95009115,-0.212892808,-3.807177216,-4.727487775,3,Done,naphthalene_A2=29_theta=73_A1=-14_a=5.8_b=7.9_cx=0_cy=0_cz=0.log
5.8,8,73,-14,29,-27.13766518,-0.196835454,-3.807177216,-4.78240996,3,Done,naphthalene_A2=29_theta=73_A1=-14_a=5.8_b=8_cx=0_cy=0_cz=0.log
5.8,8.1,73,-14,29,-27.14146915,-0.182006765,-3.807177216,-4.790775296,3,Done,naphthalene_A2=29_theta=73_A1=-14_a=5.8_b=8.1_cx=0_cy=0_cz=0.log
5.9,7.9,73,-14,29,-27.25722968,-0.212892808,-3.85824398,-4.778739027,3,Done,naphthalene_A2=29_theta=73_A1=-14_a=5.9_b=7.9_cx=0_cy=0_cz=0.log
5.9,8.1,73,-14,29,-27.29382104,-0.182006765,-3.85824398,-4.803329888,3,Done,naphthalene_A2=29_theta=73_A1=-14_a=5.9_b=8.1_cx=0_cy=0_cz=0.log
6,7.9,73,-14,29,-27.2266712,-0.212892808,-3.779384171,-4.810529311,3,Done,naphthalene_A2=29_theta=73_A1=-14_a=6.0_b=7.9_cx=0_cy=0_cz=0.log
6,8,73,-14,29,-27.25534966,-0.196835454,-3.779384171,-4.825727603,3,Done,naphthalene_A2=29_theta=73_A1=-14_a=6.0_b=8_cx=0_cy=0_cz=0.log
6,8.1,73,-14,29,-27.12668376,-0.182006765,-3.779384171,-4.800975471,3,Done,naphthalene_A2=29_theta=73_A1=-14_a=6.0_b=8.1_cx=0_cy=0_cz=0.log
5.8,7.9,73,-13,29,-26.7554501,-0.212895318,-3.699658398,-4.732585666,3,Done,naphthalene_A2=29_theta=73_A1=-13_a=5.8_b=7.9_cx=0_cy=0_cz=0.log
5.8,8,73,-13,29,-26.91653944,-0.196833572,-3.699658398,-4.780888876,3,Done,naphthalene_A2=29_theta=73_A1=-13_a=5.8_b=8_cx=0_cy=0_cz=0.log
5.8,8.1,73,-13,29,-26.89801033,-0.182004255,-3.699658398,-4.783671255,3,Done,naphthalene_A2=29_theta=73_A1=-13_a=5.8_b=8.1_cx=0_cy=0_cz=0.log
5.9,7.9,73,-13,29,-27.13549902,-0.212895318,-3.801643205,-4.776605492,3,Done,naphthalene_A2=29_theta=73_A1=-13_a=5.9_b=7.9_cx=0_cy=0_cz=0.log
5.9,8,73,-13,29,-27.21635744,-0.196833572,-3.801643205,-4.804850973,3,Done,naphthalene_A2=29_theta=73_A1=-13_a=5.9_b=8_cx=0_cy=0_cz=0.log
5.9,8.1,73,-13,29,-27.1309207,-0.182004255,-3.801643205,-4.790906445,3,Done,naphthalene_A2=29_theta=73_A1=-13_a=5.9_b=8.1_cx=0_cy=0_cz=0.log
6,7.9,73,-13,29,-27.14439711,-0.212895318,-3.754184624,-4.802559306,3,Done,naphthalene_A2=29_theta=73_A1=-13_a=6.0_b=7.9_cx=0_cy=0_cz=0.log
6,8,73,-13,29,-27.15392773,-0.196833572,-3.754184624,-4.812972835,3,Done,naphthalene_A2=29_theta=73_A1=-13_a=6.0_b=8_cx=0_cy=0_cz=0.log
6,8.1,73,-13,29,-27.00982633,-0.182004255,-3.754184624,-4.784362144,3,Done,naphthalene_A2=29_theta=73_A1=-13_a=6.0_b=8.1_cx=0_cy=0_cz=0.log
