,X,Y,Z,R
0,-1.0606070880244214e-08,0.4312293645055272,-20.50396517872409,1.7
1,4.6308130000601104e-10,-0.417702215175775,-19.22997588770798,1.7
2,1.1879461357312988e-10,0.42021580709088757,-17.94685455769135,1.7
3,3.0573696180365717e-10,-0.41844277963837795,-16.665010630812503,1.7
4,-2.2169363336478736e-11,0.42017952173481954,-15.38295922379157,1.7
5,1.1504058817334434e-08,-0.41873472349429564,-14.101136098914283,1.7
6,1.9813480436646845e-08,0.4199173441793107,-12.81914864709317,1.7
7,2.083134771673956e-08,-0.4189455478499786,-11.537300626915572,1.7
8,2.711537132344349e-08,0.4197185698236877,-10.255323686194384,1.7
9,2.1774510968341162e-08,-0.41911649330571665,-8.973458999416616,1.7
10,1.931946867246984e-08,0.41956615606800807,-7.691494654695315,1.7
11,2.0927868627726504e-08,-0.41924486406147454,-6.4096147281174005,1.7
12,1.5629879114345212e-08,0.41945815791232677,-5.127663895495974,1.7
13,1.2390565513930662e-08,-0.41933025361725706,-3.845769079517922,1.7
14,-5.518708924382804e-10,0.41939385225661296,-2.563832121196368,1.7
15,-3.374843452178785e-10,-0.41937262037305045,-1.2819230598181808,1.7
16,1.1375524615020251e-08,0.4193726205009565,3.5028502238639392e-12,1.7
17,-2.1554896167974856e-08,-0.4193726206288624,1.2819230601818197,1.7
18,-1.4186645207880705e-08,0.4193938517452209,2.5638321214036326,1.7
19,-4.756167002257525e-08,-0.4193302541846837,3.8457690797820794,1.7
20,-4.603966934829472e-08,0.41945815738947434,5.127663895704026,1.7
21,-5.2059189736714424e-08,-0.4192448647404573,6.409614728282599,1.7
22,-5.638485036014788e-08,0.4195661555337794,7.691494654804686,1.7
23,-4.844736600336767e-08,-0.4191164937962052,8.973458999483384,1.7
24,-4.8923712612425027e-08,0.4197185694781327,10.255323686005616,1.7
25,-2.6025338756699823e-08,-0.4189455480518972,11.537300626884427,1.7
26,-2.82603540588187e-08,0.4199173440225388,12.81914864700683,1.7
27,-9.874152555165924e-10,-0.41873472350754604,14.101136098785718,1.7
28,-1.3307037294864594e-09,0.420179521767046,15.382959223608433,1.7
29,2.7779337645845382e-08,-0.41844277946342534,16.6650106306875,1.7
30,3.4675261488882395e-08,0.42021580741105446,17.946854557608653,1.7
31,7.069791312585315e-08,-0.41770221482593417,19.229975887692024,1.7
32,6.553930657572067e-08,0.4312293648965062,20.503965178575903,1.7
33,0.8883279562213886,1.0821937047806443,-20.54699090578388,1.2
34,-0.8883280206824371,1.0821936448586762,-20.546990917614263,1.2
35,0.8819718925318221,-1.0831367204896347,-19.227236099317373,1.2
36,-0.8819718392720056,-1.0831367659982258,-19.22723609442536,1.2
37,0.8825810638936793,1.086862442785851,-17.947547450565494,1.2
38,-0.8825811021101796,1.0868624107072709,-17.94754745747563,1.2
39,0.8826295516097886,-1.0847925687486353,-16.664961988826324,1.2
40,-0.8826295338941181,-1.0847925782316437,-16.66496197443663,1.2
41,0.8825898479822526,1.0865270372435152,-15.382866760567529,1.2
42,-0.8825898236216816,1.086527040828011,-15.382866758777691,1.2
43,0.8825980846146165,-1.0850875099703106,-14.10119193382818,1.2
44,-0.8825980727893425,-1.0850874944205875,-14.101191927038377,1.2
45,0.8825944420972994,1.0862746538978476,-12.81908780076906,1.2
46,-0.8825943997066317,1.0862746560630012,-12.819087792679245,1.2
47,0.8825952769523898,-1.0853033109319787,-11.537349332129503,1.2
48,-0.8825952422515494,-1.0853033048703633,-11.537349328239689,1.2
49,0.8825936403936107,1.0860785378406128,-10.25527834347026,1.2
50,-0.8825935809103294,1.0860785442091845,-10.255278345080438,1.2
51,0.8825945360992827,-1.0854760328893425,-8.973497678430558,1.2
52,-0.8825945007046685,-1.0854760212246004,-8.97349768284074,1.2
53,0.8825931846949125,1.0859274593840618,-7.691461287671182,1.2
54,-0.8825931510089997,1.0859274526545013,-7.691461285981361,1.2
55,0.8825940865545174,-1.085605302746114,-6.409642432931349,1.2
56,-0.882594037849389,-1.0856053122794471,-6.409642434241531,1.2
57,0.8825930641044359,1.0858198910282013,-5.12764159187184,1.2
58,-0.8825930379994725,1.0858198824991336,-5.127641601682017,1.2
59,0.8825940034176785,-1.0856909217021218,-3.845785614631872,1.2
60,-0.8825939762862419,-1.0856909246351498,-3.845785617742053,1.2
61,0.8825929669221768,1.0857558362723858,-2.5638211481722304,1.2
62,-0.8825929624817476,1.0857558352436827,-2.563821161682408,1.2
63,0.8825938442901625,-1.0857335508582917,-1.2819285193321328,1.2
64,-0.8825938733138193,-1.085733524590767,-1.2819285154423126,1.2
65,0.8825929460494519,1.0857346707167272,2.7640084697391675e-11,1.2
66,-0.8825928862545815,1.0857347213882285,-8.253612870939676e-11,1.2
67,0.8825938177727601,-1.0857335647141815,1.281928526967867,1.2
68,-0.882593899931279,-1.0857335112466573,1.2819285078576876,1.2
69,0.8825929655874852,1.085755814761154,2.5638211623277694,1.2
70,-0.8825929637165275,1.0857558557324505,2.5638211482175928,1.2
71,0.8825939316654178,-1.0856909379697752,3.845785626368128,1.2
72,-0.8825940480385687,-1.0856909095028033,3.845785606357948,1.2
73,0.882593009134987,1.0858198806056354,5.127641600228161,1.2
74,-0.882593092868963,1.085819891776568,5.127641593717984,1.2
75,0.8825940106673704,-1.0856053076254413,6.409642436668651,1.2
76,-0.8825941137365538,-1.0856053087587745,6.409642430758471,1.2
77,0.8825931078907082,1.0859274602502382,7.691461285828818,1.2
78,-0.8825932278131984,1.0859274508206778,7.69146128771864,1.2
79,0.8825944751772427,-1.0854760206802838,8.973497677269442,1.2
80,-0.8825945617266552,-1.085476034315542,8.973497684159259,1.2
81,0.8825935536546571,1.0860785513955893,10.255278337929743,1.2
82,-0.8825936675492241,1.0860785299641609,10.255278350319562,1.2
83,0.882595242895499,-1.085303295534465,11.5373493233705,1.2
84,-0.8825952762083743,-1.0853033207728495,11.537349337060313,1.2
85,0.8825943835236503,1.086274667541797,12.819087788130942,1.2
86,-0.8825944582802226,1.08627464210695,12.81908780482076,1.2
87,0.8825980808229096,-1.0850874927842242,14.101191921271822,1.2
88,-0.8825980764809774,-1.0850875115345013,14.101191939561629,1.2
89,0.8825898281740189,1.086527049176832,15.382866747332477,1.2
90,-0.8825898433298653,1.0865270290613276,15.382866771622307,1.2
91,0.8826295793835462,-1.0847925616730876,16.664961970173678,1.2
92,-0.8826295061203314,-1.0847925849560964,16.664961992963374,1.2
93,0.8825811048477016,1.0868624444975696,17.94754744113451,1.2
94,-0.8825810611561513,1.0868624095189892,17.94754746652437,1.2
95,0.8819719515763137,-1.0831367225063573,19.22723608328263,1.2
96,-0.8819717802275239,-1.0831367633149485,19.227236110374644,1.2
97,0.8883280367151579,1.0821936996461714,20.546990897416123,1.2
98,-0.8883279401886912,1.0821936508242034,20.546990925685737,1.2
99,9.848120978401653e-08,-0.19417511183644998,21.40984603555696,1.2
100,1.512809704296276e-08,-0.19417511236417517,-21.40984603564304,1.2
