X,Y,Z,R
7.072055363433515e-11,0.42424981347300483,-19.863171269913586,1.7
-1.4371568995405595e-08,-0.4241830326297369,-18.588849765742363,1.7
-1.2490943890376645e-08,0.41423587217858826,-17.306055087979356,1.7
-1.066786573848836e-08,-0.4239267896501297,-16.023887574500808,1.7
-1.617622514899895e-08,0.4151828406002894,-14.742155051301275,1.7
5.574303606413936e-10,-0.4232531715569055,-13.460019436193019,1.7
1.8784988594767535e-10,0.4158696187009485,-12.178339825345052,1.7
6.243751193629178e-10,-0.4225307212809644,-10.896189501778911,1.7
2.40853251326749e-10,0.4165872460593868,-9.614509535868606,1.7
7.050963274804218e-10,-0.4218034799404123,-8.332354790528703,1.7
2.2144853549540977e-10,0.41731444152298197,-7.0506752922206575,1.7
7.005032925091574e-10,-0.4210711417461093,-5.7685171113273235,1.7
3.2019708488988156e-10,0.4180479321571198,-4.48683842136249,1.7
1.3408699187553782e-08,-0.42033437210808,-3.204678290807569,1.7
1.333231554309514e-08,0.4187860541464749,-1.9230006423760955,1.7
2.0727955779299912e-08,-0.41959377160131683,-0.640838835399035,1.7
2.285788858367601e-08,0.4195288339199027,0.6408374601398277,1.7
2.1560194752078643e-08,-0.4188486777996898,1.9230007247309215,1.7
1.7495996646494733e-08,0.42027595218805613,3.2046756706695447,1.7
1.7301582773378335e-08,-0.41810042007533466,4.48683982401679,1.7
1.164308736214163e-08,0.4210261782641952,5.768513719252408,1.7
8.48775113482953e-10,-0.417350158700466,7.050677899001394,1.7
3.9550086580933663e-10,0.42177824040033424,8.33235055062575,1.7
8.943719549234446e-10,-0.41660046229712633,9.614513365958153,1.7
4.4694262096497003e-10,0.4225299569298234,10.89618548698206,1.7
9.210337263507318e-10,-0.41585734017855547,12.178344465090937,1.7
4.913933769581817e-10,0.4232792273276905,13.460014977117817,1.7
9.652215551737546e-10,-0.4151428378754976,14.742159644013366,1.7
-1.0610270013040696e-08,0.423978132519248,16.02388518047171,1.7
-1.9364128615706494e-08,-0.41417651998890664,17.30605836534495,1.7
-1.4761964498437273e-08,0.42424981347300783,18.58884789707402,1.7
-1.628023355282085e-08,-0.4241746943856888,19.863174594756146,1.7
0.8883287288688925,1.075195711306383,-19.90645321347659,1.2
-0.8883287423385179,1.0751957136522396,-19.906453220367883,1.2
0.8819720578470622,-1.0896162933958158,-18.58585045994149,1.2
-0.8819720919602798,-1.089616285686906,-18.585850458350116,1.2
0.8825811707738432,1.0808821418319294,-17.307007954784915,1.2
-0.8825811943335148,1.0808821457612035,-17.307007957211198,1.2
0.8826296340409128,-1.0902764887783718,-16.023583956854353,1.2
-0.8826296463664798,-1.0902764966691978,-16.023583956282614,1.2
0.8825900103128317,1.0815299551677966,-14.742313250447612,1.2
-0.8825900543945804,1.0815299403480036,-14.74231324857508,1.2
0.8825976316570434,-1.0896065988158834,-13.45982898713088,1.2
-0.8825976429503383,-1.089606603091844,-13.459828982858044,1.2
0.8825945702061837,1.082226749018609,-12.178521630597793,1.2
-0.8825945868011975,1.0822267449249463,-12.178521625824859,1.2
0.8825950682112886,-1.0888885504620218,-10.89600048373373,1.2
-0.8825950671961046,-1.0888885587525123,-10.896000485961018,1.2
0.8825939738655252,1.082946538591459,-9.614697686414816,1.2
-0.8825940006418861,1.0829465240944829,-9.614697683742378,1.2
0.8825940598851717,-1.088163672945084,-8.33216523420002,1.2
-0.8825940574222142,-1.0881636786418847,-8.332165226727149,1.2
