X,Y,Z,R
2.982713005145973e-08,0.422959588605547,-3.1941582532867576,1.7
5.5596349549496523e-08,-0.42295960107958297,-1.91955590277477,1.7
-6.16992371179759e-07,0.4180422539082518,-0.6406127604448767,1.7
4.252938368946552e-07,-0.4180423237026844,0.6406127785633101,1.7
6.58903965613511e-07,0.42295958860554606,1.9195558948980593,1.7
-4.176287359244935e-07,-0.42295952270444626,3.1941582827055255,1.7
0.8762251885317854,-1.0821229087334725,-1.9165391370192906,1.2
-0.8762243929998589,-1.082123787425883,-1.9165395706975297,1.2
0.8767210684625653,1.078286915638798,-0.6427872984450387,1.2
-0.8767237877481472,1.0782849259060412,-0.6427869940784527,1.2
0.8767232036620388,-1.078285500306837,0.6427867595902952,1.2
-0.8767216742744622,-1.0782864302444328,0.6427875296666908,1.2
0.8762259524251054,1.0821226589708586,1.9165395390144087,1.2
-0.876223634155444,1.0821239972791163,1.916539021956883,1.2
0.8826652021057332,-1.0684258548915468,3.2376578950857913,1.2
-0.8826688698452754,-1.06842186143111,3.2376590728287686,1.2
1.6586061682871952e-06,0.20196805823350283,4.091129113612065,1.2
-1.386308003667245e-06,-0.20196797771753533,-4.0911291041900135,1.2
0.8826677209212398,1.068422945115686,-3.237659086304109,1.2
-0.8826663843836197,1.068424835974184,-3.2376577806809586,1.2
