a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.1,8.4,65,-16,32,-24.220856883504894,-0.2251631382096093,-2.883259102643933,-4.501003100449452,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=6.1_b=8.4_cx=0_cy=0_cz=0.log
6.1,8.4,65,-14,32,-24.50033352233004,-0.2251606281497515,-2.9559981793281622,-4.534503976843553,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=6.1_b=8.4_cx=0_cy=0_cz=0.log
6.0,8.6,65,-12,32,-24.93160483019892,-0.1965116591309197,-3.2621703483746387,-4.503560203796951,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=6_b=8.6_cx=0_cy=0_cz=0.log
6.1,8.4,65,-20,32,-23.27924800792244,-0.2251825910061597,-2.749019025824964,-4.332711193565046,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=6.1_b=8.4_cx=0_cy=0_cz=0.log
6.1,8.5,65,-16,32,-24.31920025101863,-0.2102760909474454,-2.883259102643933,-4.533032465958968,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=6.1_b=8.5_cx=0_cy=0_cz=0.log
6.1,8.5,65,-14,32,-24.54719722422305,-0.2102742083952762,-2.9559981793281622,-4.5536631121940445,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=6.1_b=8.5_cx=0_cy=0_cz=0.log
6.1,8.4,65,-18,32,-23.83729641570244,-0.2251712957513518,-2.814089930325281,-4.439693490887294,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=6.1_b=8.4_cx=0_cy=0_cz=0.log
6.1,8.4,65,-12,32,-24.723218799219467,-0.2251606281497515,-3.031362757843453,-4.552543006808264,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=6.1_b=8.4_cx=0_cy=0_cz=0.log
6.1,8.6,65,-16,32,-24.284910594229583,-0.1965135416248813,-2.883259102643933,-4.531341326422989,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=6.1_b=8.6_cx=0_cy=0_cz=0.log
6.1,8.6,65,-14,32,-24.469358373666186,-0.1965116591309197,-2.9559981793281622,-4.541084674187005,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=6.1_b=8.6_cx=0_cy=0_cz=0.log
6.1,8.5,65,-20,32,-23.556996484170668,-0.2102742084534838,-2.749019025824964,-4.409602503903443,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=6.1_b=8.5_cx=0_cy=0_cz=0.log
6.1,8.5,65,-18,32,-24.00916763988789,-0.2102748359320685,-2.814089930325281,-4.490109526843298,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=6.1_b=8.5_cx=0_cy=0_cz=0.log
5.8,8.5,65,-16,32,-24.25243946188129,-0.2102760909474454,-3.568028762645554,-4.173957438673824,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.8_b=8.5_cx=0_cy=0_cz=0.log
5.8,8.5,65,-14,32,-24.72180439170916,-0.2102742083952762,-3.638644345512148,-4.255991820973577,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=5.8_b=8.5_cx=0_cy=0_cz=0.log
6.1,8.5,65,-12,32,-24.73086814628914,-0.2102754635270685,-3.031362757843453,-4.561897925887024,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=6.1_b=8.5_cx=0_cy=0_cz=0.log
6.1,8.6,65,-20,32,-23.67293899692595,-0.1965122866095043,-2.749019025824964,-4.445469093014253,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=6.1_b=8.6_cx=0_cy=0_cz=0.log
