a,b,theta,status
7.5,6.5,35,Done
7,6.25,35,Done
7,6.75,35,Done
7.25,6,35,Done
7.25,6.25,35,Done
7.25,6.5,35,Done
7.25,6.75,35,Done
7.25,7,35,NotYet
7.5,6.25,35,Done
7.5,6.75,35,Done
7.75,6,35,Done
7.75,6.25,35,Done
7.75,6.5,35,Done
7.75,6.75,35,Done
7.75,7,35,NotYet
8,6.25,35,Done
8,6.75,35,Done
