theta,a1,z1,E1,machine_type,status,file_name
0,3.8,1.3,-4.487590701784939,3,Done,C6_theta=0_a1=3.8_z1=1.3_1.log
0,3.8,-1.3,-4.487589446711354,3,Done,C6_theta=0_a1=3.8_z1=-1.3_1.log
0,3.7,1.3,-4.253737177583389,3,Done,C6_theta=0_a1=3.7_z1=1.3_1.log
0,3.9,1.3,-4.482163995271549,3,Done,C6_theta=0_a1=3.9_z1=1.3_1.log
0,3.7,-1.3,-4.253734667494427,3,Done,C6_theta=0_a1=3.7_z1=-1.3_1.log
0,3.9,-1.3,-4.482163367734756,3,Done,C6_theta=0_a1=3.9_z1=-1.3_1.log
