cx,cy,cz,a,b,theta,Rt,Rp,status
1.5,-0.7,10.8,7.4,5.8,25,1.7,1.5,NotYet
0,1.4,10.8,7.4,5.8,25,1.7,1.5,NotYet
1.3,-0.8,11,7.2,5.9,25,2.2,2.1,NotYet
0,1.4,10.7,7.2,5.9,25,2.2,2.1,NotYet
