theta,phi,r,z,E,status,machine_type,file_name,E1
70,85,4.8,1.3,-2.021872988087125,Done,2,C6_theta=70_phi=85_r=4.8_z=1.3.log,0.0
70,90,4.8,1.3,-1.9999917143723,Done,1,C6_theta=70_phi=90_r=4.8_z=1.3.log,0.0
75,0,4.6,1.3,-2.166021447774256,Done,1,C6_theta=75_phi=0_r=4.6_z=1.3.log,0.0
75,5,4.6,1.3,-2.2009888149623293,Done,2,C6_theta=75_phi=5_r=4.6_z=1.3.log,0.0
75,10,4.5,1.3,-2.145390801422764,Done,2,C6_theta=75_phi=10_r=4.5_z=1.3.log,0.0
75,15,4.4,1.3,-1.9278205342707224,Done,1,C6_theta=75_phi=15_r=4.4_z=1.3.log,0.0
75,20,4.4,1.3,-1.886369733692845,Done,2,C6_theta=75_phi=20_r=4.4_z=1.3.log,0.0
75,25,4.5,1.3,-2.0654165344603825,Done,1,C6_theta=75_phi=25_r=4.5_z=1.3.log,0.0
75,30,4.7,1.3,-2.1928117321513128,Done,2,C6_theta=75_phi=30_r=4.7_z=1.3.log,0.0
75,35,4.7,1.3,-2.1124421338608954,Done,1,C6_theta=75_phi=35_r=4.7_z=1.3.log,0.0
75,40,4.7,1.3,-2.102745849319035,Done,2,C6_theta=75_phi=40_r=4.7_z=1.3.log,0.0
75,45,4.7,1.3,-2.17778035759693,Done,2,C6_theta=75_phi=45_r=4.7_z=1.3.log,0.0
75,50,4.6,1.3,-2.3765692504821345,Done,1,C6_theta=75_phi=50_r=4.6_z=1.3.log,0.0
75,55,4.5,1.3,-2.681290616543265,Done,1,C6_theta=75_phi=55_r=4.5_z=1.3.log,0.0
75,60,4.3,1.3,-3.111122416361468,Done,2,C6_theta=75_phi=60_r=4.3_z=1.3.log,0.0
75,65,4.2,1.3,-3.39824902950204,Done,1,C6_theta=75_phi=65_r=4.2_z=1.3.log,0.0
75,70,4.4,1.3,-3.142196084081661,Done,2,C6_theta=75_phi=70_r=4.4_z=1.3.log,0.0
75,75,4.5,1.3,-2.817206772539066,Done,2,C6_theta=75_phi=75_r=4.5_z=1.3.log,0.0
75,80,4.6,1.3,-2.4966338763479143,Done,1,C6_theta=75_phi=80_r=4.6_z=1.3.log,0.0
75,85,4.6,1.3,-2.417517415568,Done,1,C6_theta=75_phi=85_r=4.6_z=1.3.log,0.0
75,90,4.7,1.3,-2.2097551296756137,Done,2,C6_theta=75_phi=90_r=4.7_z=1.3.log,0.0
80,0,4.5,1.3,-2.256918153783772,Done,2,C6_theta=80_phi=0_r=4.5_z=1.3.log,0.0
80,5,4.5,1.3,-2.2763734737818595,Done,2,C6_theta=80_phi=5_r=4.5_z=1.3.log,0.0
80,10,4.4,1.3,-2.063985811691964,Done,1,C6_theta=80_phi=10_r=4.4_z=1.3.log,0.0
80,15,4.4,1.3,-2.0237561455578543,Done,2,C6_theta=80_phi=15_r=4.4_z=1.3.log,0.0
80,20,4.4,1.3,-1.8416207405971363,Done,1,C6_theta=80_phi=20_r=4.4_z=1.3.log,0.0
80,25,4.6,1.3,-2.165419665630907,Done,2,C6_theta=80_phi=25_r=4.6_z=1.3.log,0.0
80,30,4.7,1.3,-2.1071553621441126,Done,2,C6_theta=80_phi=30_r=4.7_z=1.3.log,0.0
80,35,4.8,1.3,-2.0418635741225444,Done,1,C6_theta=80_phi=35_r=4.8_z=1.3.log,0.0
80,40,4.8,1.3,-2.018274218251463,Done,1,C6_theta=80_phi=40_r=4.8_z=1.3.log,0.0
80,45,4.7,1.3,-2.093105413252488,Done,2,C6_theta=80_phi=45_r=4.7_z=1.3.log,0.0
80,50,4.7,1.3,-2.2526015124458354,Done,2,C6_theta=80_phi=50_r=4.7_z=1.3.log,0.0
80,55,4.5,1.3,-2.617314089526189,Done,2,C6_theta=80_phi=55_r=4.5_z=1.3.log,0.0
80,60,4.4,1.3,-3.0134624075435568,Done,1,C6_theta=80_phi=60_r=4.4_z=1.3.log,0.0
80,65,4.1,1.3,-3.4874345157586504,Done,1,C6_theta=80_phi=65_r=4.1_z=1.3.log,0.0
80,70,4.3,1.3,-3.455039312015288,Done,1,C6_theta=80_phi=70_r=4.3_z=1.3.log,0.0
80,75,4.4,1.3,-3.1475179963745177,Done,2,C6_theta=80_phi=75_r=4.4_z=1.3.log,0.0
80,80,4.4,1.3,-3.032568831986282,Done,2,C6_theta=80_phi=80_r=4.4_z=1.3.log,0.0
80,85,4.5,1.3,-2.72264917314169,Done,2,C6_theta=80_phi=85_r=4.5_z=1.3.log,0.0
80,90,4.5,1.3,-2.694318351685069,Done,1,C6_theta=80_phi=90_r=4.5_z=1.3.log,0.0
85,0,4.3,1.3,-1.8610660204140004,Done,1,C6_theta=85_phi=0_r=4.3_z=1.3.log,0.0
85,5,4.3,1.3,-1.856445036828518,Done,1,C6_theta=85_phi=5_r=4.3_z=1.3.log,0.0
85,10,4.3,1.3,-1.8069250851986,Done,2,C6_theta=85_phi=10_r=4.3_z=1.3.log,0.0
85,15,4.3,1.3,-1.623453711363254,Done,2,C6_theta=85_phi=15_r=4.3_z=1.3.log,0.0
85,20,4.5,1.3,-2.159118210169254,Done,2,C6_theta=85_phi=20_r=4.5_z=1.3.log,0.0
85,25,4.6,1.3,-2.1164494127442595,Done,1,C6_theta=85_phi=25_r=4.6_z=1.3.log,0.0
85,30,4.7,1.3,-2.049963473255048,Done,1,C6_theta=85_phi=30_r=4.7_z=1.3.log,0.0
85,35,4.8,1.3,-1.9968692246184216,Done,2,C6_theta=85_phi=35_r=4.8_z=1.3.log,0.0
85,40,4.8,1.3,-1.974376756174024,Done,2,C6_theta=85_phi=40_r=4.8_z=1.3.log,0.0
85,45,4.8,1.3,-2.03523330349708,Done,2,C6_theta=85_phi=45_r=4.8_z=1.3.log,0.0
85,50,4.7,1.3,-2.221453171077883,Done,1,C6_theta=85_phi=50_r=4.7_z=1.3.log,0.0
85,55,4.6,1.3,-2.5138602808874566,Done,1,C6_theta=85_phi=55_r=4.6_z=1.3.log,0.0
85,60,4.4,1.3,-3.006503321637865,Done,2,C6_theta=85_phi=60_r=4.4_z=1.3.log,0.0
85,65,4.1,1.3,-3.578135438641766,Done,2,C6_theta=85_phi=65_r=4.1_z=1.3.log,0.0
85,70,4.1,1.3,-3.8934447809297126,Done,2,C6_theta=85_phi=70_r=4.1_z=1.3.log,0.0
85,75,4.2,1.3,-3.745206211082405,Done,1,C6_theta=85_phi=75_r=4.2_z=1.3.log,0.0
85,80,4.3,1.3,-3.409806508687325,Done,1,C6_theta=85_phi=80_r=4.3_z=1.3.log,0.0
85,85,4.3,1.3,-3.3232490342925303,Done,2,C6_theta=85_phi=85_r=4.3_z=1.3.log,0.0
85,90,4.3,1.3,-3.2887121388921514,Done,2,C6_theta=85_phi=90_r=4.3_z=1.3.log,0.0
90,0,4.2,1.3,-1.334793463727692,Done,2,C6_theta=90_phi=0_r=4.2_z=1.3.log,0.0
90,5,4.2,1.3,-1.315392109594541,Done,1,C6_theta=90_phi=5_r=4.2_z=1.3.log,0.0
90,10,4.2,1.3,-1.208217166684335,Done,1,C6_theta=90_phi=10_r=4.2_z=1.3.log,0.0
90,15,4.3,1.3,-1.6598398787318729,Done,1,C6_theta=90_phi=15_r=4.3_z=1.3.log,0.0
90,20,4.5,1.3,-2.158356413099682,Done,2,C6_theta=90_phi=20_r=4.5_z=1.3.log,0.0
90,25,4.6,1.3,-2.102011662645964,Done,2,C6_theta=90_phi=25_r=4.6_z=1.3.log,0.0
90,30,4.7,1.3,-2.0327075757377315,Done,2,C6_theta=90_phi=30_r=4.7_z=1.3.log,0.0
90,35,4.8,1.3,-1.9841464593773708,Done,1,C6_theta=90_phi=35_r=4.8_z=1.3.log,0.0
90,40,4.8,1.3,-1.9631518572859927,Done,1,C6_theta=90_phi=40_r=4.8_z=1.3.log,0.0
90,45,4.8,1.3,-2.029657877108548,Done,1,C6_theta=90_phi=45_r=4.8_z=1.3.log,0.0
90,50,4.7,1.3,-2.2189462686365005,Done,2,C6_theta=90_phi=50_r=4.7_z=1.3.log,0.0
90,55,4.6,1.3,-2.5177131922682747,Done,2,C6_theta=90_phi=55_r=4.6_z=1.3.log,0.0
90,60,4.4,1.3,-3.015757211629534,Done,2,C6_theta=90_phi=60_r=4.4_z=1.3.log,0.0
90,65,4.1,1.3,-3.6023673648305703,Done,1,C6_theta=90_phi=65_r=4.1_z=1.3.log,0.0
90,70,4.0,1.3,-3.9523579298111136,Done,1,C6_theta=90_phi=70_r=4.0_z=1.3.log,0.0
90,75,4.1,1.3,-3.980782250204357,Done,2,C6_theta=90_phi=75_r=4.1_z=1.3.log,0.0
90,80,4.1,1.3,-3.877761423529592,Done,2,C6_theta=90_phi=80_r=4.1_z=1.3.log,0.0
90,85,4.1,1.3,-3.758544563694159,Done,2,C6_theta=90_phi=85_r=4.1_z=1.3.log,0.0
90,90,4.2,1.3,-3.570571433112491,Done,1,C6_theta=90_phi=90_r=4.2_z=1.3.log,0.0
